step, cross_entropy, loss, train_accuracy
1,2.48416,2.65633,0.09375
101,1.7601,1.93377,0.199219
201,1.38209,1.55661,0.289063
301,1.26818,1.44448,0.357422
394,0.947124,1.12611,0.679688
494,1.1182,1.30005,0.632813
594,0.962989,1.14747,0.638021
694,1.04874,1.23659,0.634766
787,0.679741,0.871018,0.796875
887,0.86111,1.05617,0.726563
987,0.657095,0.856235,0.729167
1087,0.667881,0.871929,0.732422
1180,0.515209,0.723969,0.84375
1280,0.624032,0.837675,0.808594
1380,0.596308,0.815432,0.799479
1480,0.508374,0.733266,0.806641
1573,0.343209,0.57369,0.867188
1673,0.563953,0.800416,0.84375
1773,0.424407,0.666056,0.84375
1873,0.29949,0.546744,0.859375
1966,0.348857,0.60163,0.882813
2066,0.313245,0.571518,0.882813
2166,0.339089,0.602552,0.885417
2266,0.20939,0.477596,0.894531
2359,0.203605,0.477157,0.929688
2459,0.183841,0.46203,0.933594
2559,0.221124,0.503034,0.929688
2659,0.230109,0.515542,0.927734
2752,0.196606,0.485752,0.945313
2852,0.253592,0.546206,0.921875
2952,0.265056,0.561603,0.916667
3052,0.159584,0.458222,0.923828
3145,0.101143,0.402044,0.976563
3245,0.259691,0.563874,0.929688
3345,0.185117,0.490828,0.934896
3445,0.209062,0.51694,0.935547
3538,0.0908094,0.40131,0.960938
3638,0.148868,0.460715,0.945313
3738,0.13248,0.445036,0.945313
3838,0.127172,0.440594,0.943359
3931,0.143908,0.45776,0.953125
4031,0.0540868,0.367024,0.972656
4131,0.033958,0.345827,0.976563
4231,0.0118077,0.322585,0.982422
4324,0.0223783,0.332113,0.984375
4424,0.0235532,0.332185,0.988281
4524,0.00856725,0.316089,0.992188
4624,0.00516777,0.311572,0.994141
4717,0.00995072,0.315298,1.0
4817,0.0175505,0.321784,0.996094
4917,0.00520153,0.308317,0.997396
5017,0.00341481,0.305408,0.998047
5110,0.00687208,0.30781,1.0
5210,0.0133389,0.313163,1.0
5310,0.00390701,0.302615,1.0
5410,0.0025665,0.300155,1.0
5503,0.00535951,0.3019,1.0
5603,0.0102088,0.305641,1.0
5703,0.00325279,0.297576,1.0
5803,0.00208841,0.295302,1.0
