step, cross_entropy, loss, train_accuracy
1,2.48933,2.6615,0.09375
101,1.79023,1.96418,0.191406
201,1.48936,1.66428,0.25
301,1.30652,1.48291,0.320313
394,1.11017,1.28881,0.585938
494,1.16912,1.3511,0.558594
594,0.943554,1.12841,0.591146
694,0.934804,1.12303,0.613281
787,0.737466,0.928862,0.734375
887,0.950201,1.14575,0.6875
987,0.728735,0.928428,0.705729
1087,0.737022,0.941176,0.722656
1180,0.456741,0.665312,0.84375
1280,0.630243,0.843836,0.796875
1380,0.517579,0.736237,0.799479
1480,0.485787,0.710067,0.818359
1573,0.298429,0.527376,0.90625
1673,0.574151,0.80869,0.824219
1773,0.281645,0.52128,0.838542
1873,0.384741,0.630447,0.841797
1966,0.269065,0.519843,0.90625
2066,0.365014,0.620903,0.898438
2166,0.294712,0.555509,0.898438
2266,0.228156,0.493395,0.902344
2359,0.146403,0.415568,0.945313
2459,0.296042,0.570331,0.917969
2559,0.229934,0.507795,0.916667
2659,0.327702,0.609916,0.912109
2752,0.121845,0.407635,0.960938
2852,0.275796,0.564873,0.917969
2952,0.125685,0.41715,0.932292
3052,0.195435,0.489762,0.933594
3145,0.0999872,0.396936,0.960938
3245,0.194933,0.493887,0.9375
3345,0.154773,0.455552,0.9375
3445,0.201478,0.505119,0.931641
3538,0.115731,0.421524,0.96875
3638,0.181583,0.489415,0.957031
3738,0.107424,0.415461,0.963542
3838,0.112803,0.419918,0.958984
3931,0.0750342,0.384007,0.976563
4031,0.04518,0.353267,0.976563
4131,0.0150624,0.32212,0.984375
4231,0.0228236,0.328817,0.986328
4324,0.0170025,0.321981,1.0
4424,0.0154522,0.319355,1.0
4524,0.00821912,0.311043,1.0
4624,0.00936691,0.311095,1.0
4717,0.0100269,0.310723,1.0
4817,0.0100733,0.309677,1.0
4917,0.00452849,0.30304,1.0
5017,0.00626787,0.303678,1.0
5110,0.00737458,0.30375,1.0
5210,0.00718874,0.30247,1.0
5310,0.00344462,0.297634,1.0
5410,0.00464466,0.297735,1.0
5503,0.00587007,0.297932,1.0
5603,0.00568495,0.296657,1.0
5703,0.00284336,0.292729,1.0
5803,0.00377119,0.292566,1.0
