step, cross_entropy, loss, train_accuracy
1,2.63517,2.84725,0.0703125
101,2.42409,2.63616,0.105469
201,2.57237,2.78445,0.0963542
301,2.56265,2.77473,0.101563
394,2.63517,2.84725,0.0703125
494,2.42409,2.63616,0.105469
594,2.57237,2.78445,0.0963542
694,2.56265,2.77473,0.101563
787,2.63517,2.84725,0.0703125
887,2.42409,2.63616,0.105469
987,2.57237,2.78445,0.0963542
1087,2.56265,2.77473,0.101563
1180,2.63517,2.84725,0.0703125
1280,2.42409,2.63616,0.105469
1380,2.57237,2.78445,0.0963542
1480,2.56265,2.77473,0.101563
1573,2.63517,2.84725,0.0703125
1673,2.42409,2.63616,0.105469
1773,2.57237,2.78445,0.0963542
1873,2.56265,2.77473,0.101563
1966,2.63517,2.84725,0.0703125
2066,2.42409,2.63616,0.105469
2166,2.57237,2.78445,0.0963542
2266,2.56265,2.77473,0.101563
2359,2.63517,2.84725,0.0703125
2459,2.42409,2.63616,0.105469
2559,2.57237,2.78445,0.0963542
2659,2.56265,2.77473,0.101563
2752,2.63517,2.84725,0.0703125
2852,2.42409,2.63616,0.105469
2952,2.57237,2.78445,0.0963542
3052,2.56265,2.77473,0.101563
3145,2.63517,2.84725,0.0703125
3245,2.42409,2.63616,0.105469
3345,2.57237,2.78445,0.0963542
3445,2.56265,2.77473,0.101563
3538,2.63517,2.84725,0.0703125
3638,2.42409,2.63616,0.105469
3738,2.57237,2.78445,0.0963542
3838,2.56265,2.77473,0.101563
3931,4.64118,4.86246,0.101563
4031,2.36816,4.71511,0.09375
4131,2.31905,3.87999,0.09375
4231,2.31982,3.35792,0.09375
4324,2.32286,3.03326,0.140625
4424,2.3664,2.83887,0.113281
4524,2.31906,2.63326,0.106771
4624,2.31982,2.52879,0.103516
4717,2.32286,2.46588,0.140625
4817,2.3664,2.46154,0.113281
4917,2.31906,2.38232,0.106771
5017,2.31982,2.3619,0.103516
5110,2.32286,2.35168,0.140625
5210,2.3664,2.38559,0.113281
5310,2.31906,2.33181,0.106771
5410,2.31982,2.32831,0.103516
5503,2.32286,2.32869,0.140625
5603,2.3664,2.3703,0.113281
5703,2.31906,2.32164,0.106771
5803,2.31982,2.32155,0.103516
