step, cross_entropy, loss, train_accuracy
1,3.53542,3.75019,0.0703125
101,2.64032,2.85507,0.101563
201,2.14378,2.3594,0.153646
301,1.64808,1.86489,0.220703
344,1.47804,1.69546,0.554688
444,1.21166,1.43067,0.585938
544,0.674144,0.894884,0.664063
644,0.703353,0.925622,0.699219
687,0.372415,0.595238,0.90625
787,0.417001,0.640845,0.882813
887,0.143017,0.367627,0.914063
987,0.230179,0.455256,0.923828
1030,0.0877925,0.312964,0.984375
1130,0.177803,0.403115,0.964844
1230,0.0600009,0.285313,0.971354
1330,0.0821113,0.307298,0.972656
1373,0.03293,0.258043,0.992188
1473,0.0918956,0.316673,0.980469
1573,0.0195503,0.244002,0.986979
1673,0.043176,0.267295,0.986328
1716,0.0133603,0.237282,1.0
1816,0.0384329,0.261835,0.996094
1916,0.0187437,0.241611,0.997396
2016,0.0270896,0.249428,0.996094
2059,0.00682454,0.228897,1.0
2159,0.0141841,0.235601,1.0
2259,0.00703415,0.227777,1.0
2359,0.0136788,0.233713,1.0
2402,0.00631222,0.226039,1.0
2502,0.0063734,0.22536,1.0
2602,0.0053863,0.223618,1.0
2702,0.00422283,0.221688,1.0
2745,0.0029143,0.220044,1.0
2845,0.00419799,0.220549,1.0
2945,0.00300444,0.218576,1.0
3045,0.00331403,0.218105,1.0
3088,0.00232363,0.216778,1.0
3188,0.00341894,0.217092,1.0
3288,0.00255594,0.215451,1.0
3388,0.00297642,0.215093,1.0
3431,0.00203336,0.213821,1.0
3531,0.00321925,0.214929,1.0
3631,0.00209421,0.213726,1.0
3731,0.00270546,0.21426,1.0
3774,0.00199508,0.213515,1.0
3874,0.00293946,0.214382,1.0
3974,0.00209486,0.213459,1.0
4074,0.00271378,0.214,1.0
4117,0.00196082,0.213214,1.0
4217,0.00285625,0.214031,1.0
4317,0.00208451,0.213182,1.0
4417,0.00270538,0.213724,1.0
4460,0.00193531,0.212921,1.0
4560,0.00280556,0.213713,1.0
4660,0.0020715,0.212901,1.0
4760,0.00269066,0.213442,1.0
4803,0.00191344,0.212632,1.0
4903,0.00276576,0.213406,1.0
5003,0.00205808,0.212621,1.0
5103,0.00267299,0.213158,1.0
