step, cross_entropy, loss, train_accuracy
1,3.55331,3.76758,0.015625
101,2.53643,2.75084,0.09375
201,2.03927,2.2546,0.177083
301,1.66388,1.88026,0.255859
344,1.56755,1.78452,0.421875
444,1.03554,1.25414,0.574219
544,0.703492,0.923933,0.645833
644,0.438971,0.661005,0.701172
687,0.357642,0.580232,0.898438
787,0.251383,0.474924,0.914063
887,0.133304,0.35741,0.932292
987,0.116525,0.340914,0.945313
1030,0.0834805,0.307926,0.992188
1130,0.0546264,0.279108,0.992188
1230,0.0491936,0.273622,0.989583
1330,0.045676,0.269877,0.990234
1373,0.0631989,0.287274,0.992188
1473,0.021893,0.245664,0.996094
1573,0.0231392,0.246547,0.997396
1673,0.0390073,0.262059,0.996094
1716,0.0293943,0.252259,1.0
1816,0.0251362,0.247468,0.996094
1916,0.0187953,0.240577,0.994792
2016,0.0273371,0.248554,0.994141
2059,0.0558871,0.276848,0.984375
2159,0.00826292,0.228616,0.992188
2259,0.00447367,0.224164,0.994792
2359,0.00900843,0.227987,0.996094
2402,0.007575,0.226237,1.0
2502,0.00323716,0.221162,1.0
2602,0.00246228,0.219624,1.0
2702,0.00535084,0.221739,1.0
2745,0.00296886,0.219025,1.0
2845,0.00234187,0.217616,1.0
2945,0.00193776,0.216427,1.0
3045,0.00369099,0.217392,1.0
3088,0.0023148,0.215678,1.0
3188,0.00195597,0.214535,1.0
3288,0.00170547,0.2135,1.0
3388,0.00302828,0.21404,1.0
3431,0.002071,0.212754,1.0
3531,0.00183447,0.212439,1.0
3631,0.00154914,0.212075,1.0
3731,0.00265211,0.2131,1.0
3774,0.00201562,0.21243,1.0
3874,0.0017798,0.212116,1.0
3974,0.00153849,0.211797,1.0
4074,0.00266222,0.212842,1.0
4117,0.00198511,0.212131,1.0
4217,0.00175329,0.211821,1.0
4317,0.00152783,0.211518,1.0
4417,0.00265756,0.212569,1.0
4460,0.00196365,0.211842,1.0
4560,0.00173593,0.211536,1.0
4660,0.00151757,0.21124,1.0
4760,0.00264676,0.212291,1.0
4803,0.00194693,0.211558,1.0
4903,0.00172212,0.211255,1.0
5003,0.00150803,0.210963,1.0
5103,0.00263341,0.21201,1.0
