step, cross_entropy, loss, train_accuracy
1,2.68149,2.89357,0.046875
101,1.80499,2.0177,0.183594
201,1.65216,1.86314,0.257813
301,1.40607,1.61577,0.316406
316,1.3037,1.5133,0.507813
416,1.39546,1.60528,0.503906
516,1.25976,1.47066,0.539063
616,1.03495,1.24686,0.5625
631,0.967989,1.18003,0.71875
731,1.11769,1.33182,0.636719
831,1.00764,1.22394,0.65625
931,0.782283,1.00142,0.667969
946,0.740794,0.960306,0.71875
1046,0.876892,1.09993,0.6875
1146,0.769556,0.996697,0.700521
1246,0.628576,0.859891,0.724609
1261,0.564837,0.796756,0.796875
1361,0.751373,0.98856,0.753906
1461,0.647053,0.889832,0.763021
1561,0.500695,0.748793,0.777344
1576,0.442775,0.691662,0.851563
1676,0.576073,0.831665,0.808594
1776,0.541204,0.803459,0.8125
1876,0.443783,0.712603,0.818359
1891,0.428097,0.697766,0.851563
1991,0.469709,0.746705,0.839844
2091,0.523815,0.807672,0.841146
2191,0.395519,0.685723,0.851563
2206,0.35797,0.648946,0.859375
2306,0.262627,0.560794,0.886719
2406,0.330936,0.635998,0.895833
2506,0.382786,0.693615,0.888672
2521,0.282441,0.594073,0.90625
2621,0.318651,0.637668,0.894531
2721,0.345114,0.669941,0.893229
2821,0.312867,0.643414,0.894531
2836,0.256245,0.587589,0.914063
2936,0.24122,0.577484,0.929688
3036,0.236919,0.577449,0.929688
3136,0.190465,0.534163,0.925781
3151,0.175895,0.519995,0.921875
3251,0.238995,0.589015,0.925781
3351,0.269257,0.622826,0.911458
3451,0.188416,0.544367,0.910156
3466,0.153204,0.509531,0.945313
3566,0.131887,0.492015,0.957031
3666,0.218933,0.58137,0.9375
3766,0.176315,0.540472,0.9375
3781,0.157787,0.522034,0.9375
3881,0.196394,0.563388,0.941406
3981,0.0635516,0.431188,0.953125
4081,0.0183563,0.384795,0.964844
4096,0.052076,0.418328,0.984375
4196,0.0363371,0.401321,0.988281
4296,0.0179845,0.381681,0.992188
4396,0.00935253,0.37177,0.994141
4411,0.0155314,0.377755,1.0
4511,0.0150404,0.375954,1.0
4611,0.0106396,0.370242,1.0
4711,0.00657543,0.364875,1.0
