step, cross_entropy, loss, train_accuracy
1,2.65779,2.65779,0.0703125
101,1.72943,1.72943,0.222656
201,1.29332,1.29332,0.302083
301,1.27146,1.27146,0.363281
394,1.00689,1.00689,0.585938
494,1.1921,1.1921,0.5625
594,0.990434,0.990434,0.580729
694,1.01869,1.01869,0.599609
787,0.673704,0.673704,0.765625
887,0.850779,0.850779,0.730469
987,0.723693,0.723693,0.729167
1087,0.695131,0.695131,0.740234
1180,0.49075,0.49075,0.835938
1280,0.514256,0.514256,0.816406
1380,0.528225,0.528225,0.804688
1480,0.38566,0.38566,0.818359
1573,0.274727,0.274727,0.90625
1673,0.473203,0.473203,0.851563
1773,0.367474,0.367474,0.854167
1873,0.308419,0.308419,0.865234
1966,0.22022,0.22022,0.9375
2066,0.257319,0.257319,0.917969
2166,0.222762,0.222762,0.914063
2266,0.136147,0.136147,0.921875
2359,0.196643,0.196643,0.953125
2459,0.211264,0.211264,0.933594
2559,0.132468,0.132468,0.942708
2659,0.140081,0.140081,0.943359
2752,0.107815,0.107815,0.976563
2852,0.201129,0.201129,0.945313
2952,0.219152,0.219152,0.945313
3052,0.104835,0.104835,0.951172
3145,0.0482077,0.0482077,0.976563
3245,0.112162,0.112162,0.972656
3345,0.0837142,0.0837142,0.971354
3445,0.0453902,0.0453902,0.974609
3538,0.155242,0.155242,0.945313
3638,0.0672776,0.0672776,0.957031
3738,0.119784,0.119784,0.955729
3838,0.127031,0.127031,0.957031
3931,0.129126,0.129126,0.976563
4031,0.0216742,0.0216742,0.984375
4131,0.0440424,0.0440424,0.986979
4231,0.00502709,0.00502709,0.990234
4324,0.00345274,0.00345274,1.0
4424,0.0123553,0.0123553,0.996094
4524,0.0154206,0.0154206,0.994792
4624,0.00393892,0.00393892,0.996094
4717,0.00223048,0.00223048,1.0
4817,0.00732328,0.00732328,1.0
4917,0.00668073,0.00668073,1.0
5017,0.00348374,0.00348374,1.0
5110,0.00159684,0.00159684,1.0
5210,0.00518839,0.00518839,1.0
5310,0.00387356,0.00387356,1.0
5410,0.00303747,0.00303747,1.0
5503,0.00125154,0.00125154,1.0
5603,0.0040751,0.0040751,1.0
5703,0.00276826,0.00276826,1.0
5803,0.00264798,0.00264798,1.0
