step, cross_entropy, loss, train_accuracy
1,2.66586,2.66586,0.0703125
101,1.70349,1.70349,0.195313
201,1.35654,1.35654,0.299479
301,1.24174,1.24174,0.367188
394,1.12511,1.12511,0.601563
494,1.02594,1.02594,0.59375
594,0.955942,0.955942,0.59375
694,0.988995,0.988995,0.607422
787,0.787631,0.787631,0.710938
887,0.756596,0.756596,0.699219
987,0.737704,0.737704,0.713542
1087,0.646336,0.646336,0.732422
1180,0.497006,0.497006,0.804688
1280,0.5501,0.5501,0.78125
1380,0.626321,0.626321,0.783854
1480,0.546833,0.546833,0.791016
1573,0.292087,0.292087,0.882813
1673,0.454408,0.454408,0.859375
1773,0.398355,0.398355,0.861979
1873,0.337557,0.337557,0.871094
1966,0.277555,0.277555,0.90625
2066,0.349567,0.349567,0.882813
2166,0.355939,0.355939,0.877604
2266,0.196227,0.196227,0.896484
2359,0.246782,0.246782,0.914063
2459,0.314864,0.314864,0.898438
2559,0.211311,0.211311,0.901042
2659,0.156978,0.156978,0.914063
2752,0.0549759,0.0549759,0.984375
2852,0.219345,0.219345,0.949219
2952,0.123712,0.123712,0.955729
3052,0.0941119,0.0941119,0.960938
3145,0.202777,0.202777,0.9375
3245,0.189584,0.189584,0.9375
3345,0.0736367,0.0736367,0.947917
3445,0.137536,0.137536,0.951172
3538,0.0777814,0.0777814,0.976563
3638,0.115294,0.115294,0.96875
3738,0.126441,0.126441,0.963542
3838,0.065143,0.065143,0.966797
3931,0.0299341,0.0299341,1.0
4031,0.0183158,0.0183158,1.0
4131,0.00673109,0.00673109,1.0
4231,0.00331288,0.00331288,1.0
4324,0.00963489,0.00963489,1.0
4424,0.0115579,0.0115579,1.0
4524,0.00400202,0.00400202,1.0
4624,0.00171586,0.00171586,1.0
4717,0.00576221,0.00576221,1.0
4817,0.00920956,0.00920956,1.0
4917,0.00313297,0.00313297,1.0
5017,0.00122899,0.00122899,1.0
5110,0.00464416,0.00464416,1.0
5210,0.00762831,0.00762831,1.0
5310,0.00257558,0.00257558,1.0
5410,0.000971914,0.000971914,1.0
5503,0.00394795,0.00394795,1.0
5603,0.00647843,0.00647843,1.0
5703,0.00219725,0.00219725,1.0
5803,0.000803855,0.000803855,1.0
