step, cross_entropy, loss, train_accuracy
1,2.65421,2.65421,0.0703125
101,1.70881,1.70881,0.203125
201,1.40304,1.40304,0.299479
301,1.2401,1.2401,0.365234
394,1.09936,1.09936,0.601563
494,1.19041,1.19041,0.582031
594,1.01662,1.01662,0.591146
694,0.94768,0.94768,0.611328
787,0.667646,0.667646,0.78125
887,0.791487,0.791487,0.726563
987,0.675434,0.675434,0.739583
1087,0.633329,0.633329,0.755859
1180,0.455915,0.455915,0.890625
1280,0.623419,0.623419,0.824219
1380,0.419464,0.419464,0.822917
1480,0.454961,0.454961,0.818359
1573,0.218748,0.218748,0.9375
1673,0.473063,0.473063,0.882813
1773,0.320157,0.320157,0.880208
1873,0.278995,0.278995,0.884766
1966,0.208322,0.208322,0.921875
2066,0.411876,0.411876,0.890625
2166,0.217572,0.217572,0.908854
2266,0.25885,0.25885,0.90625
2359,0.116895,0.116895,0.976563
2459,0.205208,0.205208,0.964844
2559,0.162869,0.162869,0.960938
2659,0.201842,0.201842,0.958984
2752,0.0725208,0.0725208,0.960938
2852,0.209487,0.209487,0.941406
2952,0.147646,0.147646,0.940104
3052,0.108801,0.108801,0.947266
3145,0.0439535,0.0439535,0.984375
3245,0.173457,0.173457,0.960938
3345,0.101425,0.101425,0.958333
3445,0.0391971,0.0391971,0.966797
3538,0.120534,0.120534,0.953125
3638,0.0730245,0.0730245,0.957031
3738,0.200436,0.200436,0.947917
3838,0.064573,0.064573,0.957031
3931,0.0377716,0.0377716,0.992188
4031,0.0199473,0.0199473,0.992188
4131,0.00689407,0.00689407,0.994792
4231,0.00348242,0.00348242,0.996094
4324,0.00411249,0.00411249,1.0
4424,0.0123314,0.0123314,1.0
4524,0.00348273,0.00348273,1.0
4624,0.00246905,0.00246905,1.0
4717,0.00302661,0.00302661,1.0
4817,0.0103068,0.0103068,1.0
4917,0.0025662,0.0025662,1.0
5017,0.00198856,0.00198856,1.0
5110,0.00247525,0.00247525,1.0
5210,0.00887558,0.00887558,1.0
5310,0.00210297,0.00210297,1.0
5410,0.00169847,0.00169847,1.0
5503,0.00212889,0.00212889,1.0
5603,0.00776739,0.00776739,1.0
5703,0.00179488,0.00179488,1.0
5803,0.00148903,0.00148903,1.0
