step, cross_entropy, loss, train_accuracy
1,2.55238,2.76456,0.09375
101,2.11564,2.32131,0.109375
201,2.01137,2.21163,0.148438
301,1.85088,2.04648,0.197266
394,1.66347,1.85549,0.367188
494,1.85833,2.04737,0.347656
594,1.70487,1.89122,0.335938
694,1.57412,1.75864,0.371094
787,1.53059,1.7137,0.40625
887,1.57911,1.76098,0.40625
987,1.48145,1.66241,0.429688
1087,1.34225,1.52349,0.458984
1180,1.34017,1.52165,0.5
1280,1.46735,1.6497,0.464844
1380,1.40366,1.58717,0.46875
1480,1.22414,1.41038,0.488281
1573,1.09155,1.27992,0.640625
1673,1.2608,1.45285,0.585938
1773,1.27634,1.47136,0.5625
1873,1.22329,1.42349,0.574219
1966,0.910704,1.11508,0.664063
2066,1.14007,1.34942,0.632813
2166,1.07982,1.29397,0.617188
2266,0.888107,1.10888,0.634766
2359,0.804336,1.03124,0.734375
2459,0.79195,1.02447,0.71875
2559,0.964497,1.20378,0.690104
2659,1.09573,1.34208,0.675781
2752,0.717831,0.970529,0.75
2852,0.966693,1.22588,0.714844
2952,0.854461,1.12072,0.705729
3052,0.67619,0.950952,0.722656
3145,0.661011,0.943135,0.8125
3245,0.598855,0.888446,0.789063
3345,0.697761,0.994197,0.765625
3445,0.526393,0.831447,0.767578
3538,0.518085,0.830329,0.804688
3638,0.639567,0.958855,0.800781
3738,0.623705,0.950142,0.783854
3838,0.512771,0.848374,0.794922
3931,0.336519,0.679115,0.882813
4031,0.322986,0.665536,0.886719
4131,0.200253,0.54247,0.898438
4231,0.0753592,0.41708,0.916016
4324,0.0892868,0.430657,0.96875
4424,0.229469,0.570267,0.949219
4524,0.105383,0.445686,0.953125
4624,0.0381885,0.377979,0.962891
4717,0.0445531,0.383926,0.992188
4817,0.121965,0.460851,0.96875
4917,0.0476516,0.38598,0.973958
5017,0.0199459,0.35773,0.978516
5110,0.0243698,0.361587,0.992188
5210,0.053594,0.390347,0.984375
5310,0.021823,0.357954,0.986979
5410,0.0161081,0.351648,0.988281
5503,0.0177216,0.352567,0.992188
5603,0.0283852,0.36265,0.992188
5703,0.00471444,0.338219,0.994792
5803,0.00693672,0.33983,0.996094
