step, cross_entropy, loss, train_accuracy
1,2.5516,2.76378,0.09375
101,2.30094,2.50621,0.117188
201,2.21428,2.41183,0.127604
301,2.03251,2.22498,0.144531
394,1.77552,1.96401,0.34375
494,1.85888,2.04292,0.324219
594,1.76816,1.94824,0.3125
694,1.6183,1.79619,0.345703
787,1.62958,1.80539,0.359375
887,1.6158,1.78956,0.363281
987,1.50465,1.67725,0.385417
1087,1.44788,1.61991,0.414063
1180,1.36431,1.53624,0.507813
1280,1.43368,1.60595,0.511719
1380,1.29359,1.46668,0.515625
1480,1.29794,1.4726,0.523438
1573,1.21452,1.39065,0.585938
1673,1.2459,1.42486,0.554688
1773,1.17017,1.35097,0.567708
1873,1.15464,1.3388,0.560547
1966,1.11775,1.30462,0.585938
2066,1.17305,1.36492,0.578125
2166,1.0892,1.28415,0.588542
2266,0.978377,1.17841,0.603516
2359,0.870092,1.07436,0.664063
2459,1.01665,1.22561,0.671875
2559,1.01838,1.23188,0.658854
2659,0.832358,1.05105,0.673828
2752,0.699689,0.923819,0.710938
2852,0.850436,1.08129,0.703125
2952,0.854898,1.09134,0.690104
3052,0.725268,0.968188,0.714844
3145,0.646141,0.894744,0.765625
3245,0.794697,1.04975,0.738281
3345,0.780073,1.04179,0.739583
3445,0.700713,0.969229,0.75
3538,0.509769,0.785592,0.796875
3638,0.744425,1.02617,0.769531
3738,0.551595,0.840779,0.783854
3838,0.653296,0.949376,0.785156
3931,0.394675,0.697188,0.859375
4031,0.378734,0.681077,0.867188
4131,0.207211,0.509474,0.890625
4231,0.270674,0.572797,0.898438
4324,0.161082,0.463125,0.945313
4424,0.250579,0.552171,0.929688
4524,0.12291,0.424339,0.9375
4624,0.190018,0.491282,0.943359
4717,0.104064,0.405215,0.960938
4817,0.181904,0.482717,0.949219
4917,0.0679701,0.368643,0.955729
5017,0.128808,0.429238,0.955078
5110,0.0539649,0.354285,0.984375
5210,0.132526,0.432655,0.976563
5310,0.0315648,0.331533,0.984375
5410,0.0830956,0.382815,0.980469
5503,0.0152563,0.314752,1.0
5603,0.0932585,0.392568,0.976563
5703,0.0205164,0.319535,0.984375
5803,0.0516908,0.350327,0.982422
