step, cross_entropy, loss, train_accuracy
1,2.60853,2.8206,0.046875
101,1.80209,2.01425,0.191406
201,1.35765,1.56945,0.304688
301,1.18149,1.39477,0.375
316,1.14118,1.3544,0.601563
416,1.16938,1.38362,0.582031
516,0.920504,1.1362,0.619792
616,0.872384,1.09001,0.632813
631,0.761633,0.979389,0.703125
731,0.834062,1.05408,0.691406
831,0.687404,0.910375,0.721354
931,0.70274,0.929229,0.734375
946,0.677534,0.904577,0.773438
1046,0.641503,0.873071,0.753906
1146,0.527894,0.76408,0.778646
1246,0.459418,0.699988,0.794922
1261,0.550064,0.791284,0.796875
1361,0.51261,0.759441,0.808594
1461,0.444536,0.696862,0.8125
1561,0.398288,0.6563,0.826172
1576,0.311742,0.570443,0.890625
1676,0.355815,0.620653,0.878906
1776,0.279965,0.550249,0.885417
1876,0.342807,0.618494,0.882813
1891,0.236351,0.512735,0.929688
1991,0.241812,0.523394,0.914063
2091,0.209673,0.496497,0.919271
2191,0.193766,0.485892,0.921875
2206,0.222307,0.514881,0.914063
2306,0.169729,0.466738,0.925781
2406,0.187061,0.487801,0.921875
2506,0.15824,0.462043,0.925781
2521,0.232453,0.536618,0.929688
2621,0.126885,0.434849,0.9375
2721,0.148399,0.458094,0.940104
2821,0.136563,0.450406,0.945313
2836,0.13629,0.450436,0.945313
2936,0.10628,0.423368,0.949219
3036,0.0939648,0.413102,0.955729
3136,0.142733,0.462109,0.955078
3151,0.120951,0.440432,0.953125
3251,0.128667,0.450138,0.960938
3351,0.082799,0.405464,0.966146
3451,0.0818746,0.404934,0.970703
3466,0.0876844,0.410686,0.953125
3566,0.0969462,0.420053,0.957031
3666,0.121831,0.445079,0.960938
3766,0.142587,0.466649,0.962891
3781,0.063818,0.387985,0.984375
3881,0.0769186,0.401821,0.980469
3981,0.0365769,0.359492,0.981771
4081,0.00741676,0.32918,0.986328
4096,0.0555331,0.377121,0.984375
4196,0.0060805,0.326486,0.992188
4296,0.00679538,0.326006,0.994792
4396,0.00469652,0.322727,0.996094
4411,0.00883367,0.326685,1.0
4511,0.00371913,0.320377,1.0
4611,0.00477642,0.320236,1.0
4711,0.00335627,0.317632,1.0
