step, cross_entropy, loss, train_accuracy
1,2.66586,2.66586,0.0703125
101,1.75835,1.75835,0.199219
201,1.42061,1.42061,0.283854
301,1.17158,1.17158,0.363281
394,1.04625,1.04625,0.585938
494,1.11163,1.11163,0.601563
594,0.992961,0.992961,0.604167
694,0.950724,0.950724,0.619141
787,0.648247,0.648247,0.789063
887,0.873509,0.873509,0.726563
987,0.683317,0.683317,0.729167
1087,0.664281,0.664282,0.746094
1180,0.38108,0.38108,0.890625
1280,0.625727,0.625727,0.8125
1380,0.51861,0.51861,0.802083
1480,0.474146,0.474146,0.814453
1573,0.262826,0.262826,0.90625
1673,0.432208,0.432208,0.867188
1773,0.434768,0.434768,0.859375
1873,0.298449,0.298449,0.865234
1966,0.210391,0.210391,0.921875
2066,0.308742,0.308742,0.910156
2166,0.292104,0.292104,0.911458
2266,0.303753,0.303753,0.902344
2359,0.103976,0.103976,0.976563
2459,0.201393,0.201393,0.964844
2559,0.182939,0.182939,0.955729
2659,0.154637,0.154637,0.955078
2752,0.125658,0.125659,0.96875
2852,0.240032,0.240032,0.921875
2952,0.107064,0.107064,0.934896
3052,0.160757,0.160757,0.941406
3145,0.0831829,0.0831829,0.96875
3245,0.119447,0.119447,0.960938
3345,0.0869255,0.0869256,0.963542
3445,0.111147,0.111147,0.960938
3538,0.0660691,0.0660691,0.984375
3638,0.141552,0.141552,0.96875
3738,0.0830745,0.0830746,0.973958
3838,0.0822245,0.0822246,0.974609
3931,0.0578241,0.0578242,0.976563
4031,0.0328443,0.0328444,0.984375
4131,0.00724955,0.00724961,0.989583
4231,0.00836732,0.00836738,0.992188
4324,0.0160446,0.0160447,0.992188
4424,0.0138753,0.0138753,0.992188
4524,0.00305669,0.00305675,0.994792
4624,0.00336912,0.00336918,0.996094
4717,0.00480874,0.0048088,1.0
4817,0.00894886,0.00894892,1.0
4917,0.00207455,0.00207461,1.0
5017,0.00225575,0.00225582,1.0
5110,0.00317725,0.00317731,1.0
5210,0.00650621,0.00650627,1.0
5310,0.00163624,0.0016363,1.0
5410,0.00174627,0.00174634,1.0
5503,0.00250172,0.00250178,1.0
5603,0.00497997,0.00498003,1.0
5703,0.00136143,0.00136149,1.0
5803,0.00142845,0.00142851,1.0
