step, cross_entropy, loss, train_accuracy
1,2.66258,2.87465,0.0703125
101,1.74971,1.96205,0.226563
201,1.47945,1.69036,0.296875
301,1.34042,1.55177,0.355469
394,1.23013,1.44191,0.5625
494,1.1872,1.40063,0.546875
594,1.01482,1.23001,0.572917
694,1.01403,1.23158,0.597656
787,0.84685,1.06682,0.710938
887,0.928267,1.15161,0.6875
987,0.816774,1.04388,0.674479
1087,0.848031,1.07938,0.679688
1180,0.602373,0.838042,0.796875
1280,0.634243,0.87541,0.769531
1380,0.663415,0.910116,0.763021
1480,0.592058,0.84536,0.775391
1573,0.442328,0.701514,0.875
1673,0.548011,0.81393,0.835938
1773,0.47278,0.745711,0.841146
1873,0.585842,0.866214,0.832031
1966,0.401965,0.689061,0.851563
2066,0.436498,0.731232,0.859375
2166,0.278748,0.579835,0.875
2266,0.363473,0.671498,0.875
2359,0.288359,0.602674,0.921875
2459,0.246168,0.56654,0.929688
2559,0.306105,0.631519,0.911458
2659,0.310934,0.642114,0.90625
2752,0.174267,0.509013,0.9375
2852,0.247214,0.586153,0.925781
2952,0.215321,0.557945,0.924479
3052,0.245233,0.592166,0.919922
3145,0.166101,0.51642,0.953125
3245,0.16915,0.522664,0.957031
3345,0.217055,0.572877,0.942708
3445,0.111984,0.469854,0.949219
3538,0.124372,0.484481,0.945313
3638,0.163963,0.526148,0.949219
3738,0.0852599,0.448389,0.955729
3838,0.126702,0.491042,0.949219
3931,0.124469,0.489736,0.945313
4031,0.0263776,0.390556,0.972656
4131,0.0515092,0.414444,0.973958
4231,0.0156499,0.377304,0.980469
4324,0.0489927,0.409427,0.984375
4424,0.0121206,0.371261,0.992188
4524,0.0136006,0.371445,0.994792
4624,0.00740336,0.363931,0.996094
4717,0.0171301,0.37242,1.0
4817,0.00784443,0.361824,1.0
4917,0.00812119,0.360792,1.0
5017,0.00520682,0.356555,1.0
5110,0.00929713,0.359409,1.0
5210,0.00606317,0.354864,1.0
5310,0.00577588,0.353269,1.0
5410,0.00407294,0.35025,1.0
5503,0.0067312,0.35168,1.0
5603,0.00486374,0.34851,1.0
5703,0.00451913,0.346865,1.0
5803,0.00340496,0.344446,1.0
