step, cross_entropy, loss, train_accuracy
1,2.65809,2.87017,0.0703125
101,1.66496,1.878,0.210938
201,1.33871,1.55111,0.3125
301,1.28931,1.50265,0.369141
394,1.014,1.22834,0.625
494,1.10627,1.32209,0.601563
594,0.959676,1.17751,0.614583
694,0.943542,1.1637,0.632813
787,0.604942,0.827824,0.828125
887,0.845073,1.07135,0.746094
987,0.734356,0.964154,0.742188
1087,0.666169,0.900391,0.746094
1180,0.442925,0.681803,0.835938
1280,0.603755,0.847688,0.808594
1380,0.522897,0.772093,0.804688
1480,0.536725,0.791232,0.804688
1573,0.337788,0.597766,0.875
1673,0.391917,0.65695,0.863281
1773,0.393692,0.663739,0.875
1873,0.389676,0.664549,0.878906
1966,0.216192,0.495833,0.945313
2066,0.321175,0.60618,0.917969
2166,0.242953,0.532355,0.921875
2266,0.299945,0.593763,0.917969
2359,0.163963,0.460698,0.9375
2459,0.34484,0.64588,0.90625
2559,0.153358,0.457918,0.929688
2659,0.203928,0.510973,0.929688
2752,0.178468,0.488403,0.945313
2852,0.176487,0.487858,0.953125
2952,0.130883,0.444487,0.950521
3052,0.216204,0.530837,0.943359
3145,0.0962827,0.412075,0.96875
3245,0.187516,0.503826,0.953125
3345,0.159737,0.477471,0.950521
3445,0.0749294,0.392856,0.955078
3538,0.0781056,0.395148,0.976563
3638,0.170906,0.48916,0.960938
3738,0.0852725,0.402344,0.963542
3838,0.10224,0.417739,0.962891
3931,0.0885738,0.40574,0.976563
4031,0.0265098,0.342773,0.988281
4131,0.0176345,0.332824,0.992188
4231,0.0117953,0.325875,0.994141
4324,0.0140642,0.327086,0.992188
4424,0.0114465,0.323334,0.996094
4524,0.00697163,0.317723,0.997396
4624,0.00500532,0.314612,0.998047
4717,0.00695007,0.31548,1.0
4817,0.00749121,0.314875,1.0
4917,0.00489434,0.311132,1.0
5017,0.00326425,0.308353,1.0
5110,0.00470169,0.308715,1.0
5210,0.00546199,0.308331,1.0
5310,0.00375329,0.305479,1.0
5410,0.00252253,0.303105,1.0
5503,0.00374552,0.30326,1.0
5603,0.00431859,0.302697,1.0
5703,0.00300476,0.300249,1.0
5803,0.00208695,0.298197,1.0
