step, cross_entropy, loss, train_accuracy
1,2.65437,2.86645,0.0703125
101,1.75149,1.96461,0.207031
201,1.40433,1.61786,0.28125
301,1.19148,1.40579,0.349609
394,0.960202,1.17612,0.625
494,1.12378,1.34137,0.605469
594,0.934606,1.15398,0.617188
694,0.908437,1.13011,0.640625
787,0.65369,0.87818,0.75
887,0.756339,0.984112,0.730469
987,0.728512,0.959644,0.731771
1087,0.689266,0.924231,0.740234
1180,0.393188,0.632737,0.859375
1280,0.639358,0.884066,0.800781
1380,0.441287,0.690505,0.8125
1480,0.480612,0.734525,0.822266
1573,0.265226,0.52435,0.9375
1673,0.38692,0.651101,0.894531
1773,0.389828,0.658628,0.875
1873,0.279169,0.553745,0.882813
1966,0.219323,0.498518,0.9375
2066,0.411659,0.694992,0.902344
2166,0.33077,0.618942,0.893229
2266,0.283736,0.576741,0.898438
2359,0.132681,0.429051,0.953125
2459,0.22636,0.526142,0.929688
2559,0.187873,0.491015,0.924479
2659,0.236339,0.542816,0.925781
2752,0.093687,0.403028,0.976563
2852,0.19643,0.50766,0.960938
2952,0.174829,0.48798,0.947917
3052,0.193997,0.508688,0.945313
3145,0.0954388,0.41167,0.984375
3245,0.180292,0.497279,0.953125
3345,0.107983,0.425154,0.955729
3445,0.129129,0.446803,0.957031
3538,0.0737102,0.392251,0.976563
3638,0.154336,0.473342,0.96875
3738,0.0868701,0.406104,0.971354
3838,0.106199,0.425274,0.972656
3931,0.041209,0.358679,0.992188
4031,0.0320928,0.348597,0.992188
4131,0.0138597,0.329243,0.994792
4231,0.0139433,0.328185,0.996094
4324,0.00913983,0.322302,1.0
4424,0.0106165,0.32263,1.0
4524,0.00553679,0.316395,1.0
4624,0.00514045,0.314837,1.0
4717,0.00557415,0.314182,1.0
4817,0.00682486,0.314276,1.0
4917,0.00423609,0.310529,1.0
5017,0.00323473,0.308368,1.0
5110,0.00411563,0.308164,1.0
5210,0.00491855,0.307816,1.0
5310,0.0034806,0.305227,1.0
5410,0.0024251,0.30302,1.0
5503,0.00329707,0.302818,1.0
5603,0.00384927,0.302228,1.0
5703,0.00297218,0.300211,1.0
5803,0.00199109,0.29809,1.0
