step, cross_entropy, loss, train_accuracy
1,2.65697,2.86905,0.0703125
101,1.76362,1.97565,0.199219
201,1.50013,1.70994,0.265625
301,1.3984,1.60707,0.332031
394,1.23312,1.44142,0.539063
494,1.10902,1.31813,0.542969
594,1.21994,1.4309,0.528646
694,1.05897,1.27198,0.554688
787,0.86455,1.07979,0.664063
887,1.00677,1.22443,0.648438
987,0.896956,1.11743,0.648438
1087,0.834675,1.05847,0.658203
1180,0.757274,0.984663,0.679688
1280,0.774401,1.0058,0.660156
1380,0.653851,0.88976,0.684896
1480,0.673658,0.914331,0.710938
1573,0.611928,0.858056,0.765625
1673,0.664802,0.916634,0.746094
1773,0.484767,0.742092,0.768229
1873,0.508258,0.771964,0.787109
1966,0.461546,0.73147,0.84375
2066,0.554181,0.830279,0.808594
2166,0.406724,0.689158,0.815104
2266,0.490005,0.779531,0.810547
2359,0.309893,0.605123,0.914063
2459,0.398075,0.700199,0.882813
2559,0.3609,0.668257,0.877604
2659,0.328039,0.641623,0.869141
2752,0.236821,0.554711,0.921875
2852,0.272695,0.595611,0.90625
2952,0.293017,0.620468,0.898438
3052,0.319895,0.652403,0.900391
3145,0.155231,0.49163,0.929688
3245,0.199829,0.53972,0.925781
3345,0.256159,0.599869,0.927083
3445,0.259859,0.607986,0.921875
3538,0.177679,0.52821,0.953125
3638,0.174216,0.5284,0.9375
3738,0.266161,0.623423,0.927083
3838,0.165469,0.525209,0.9375
3931,0.128316,0.490245,0.960938
4031,0.0437017,0.404639,0.976563
4131,0.0317695,0.391515,0.984375
4231,0.0226793,0.381195,0.988281
4324,0.0185524,0.375885,0.992188
4424,0.0180027,0.374086,0.992188
4524,0.0178389,0.372663,0.994792
4624,0.0108573,0.364404,0.996094
4717,0.00971945,0.362057,1.0
4817,0.00918766,0.360251,1.0
4917,0.0111244,0.360907,1.0
5017,0.00732194,0.355815,1.0
5110,0.00689443,0.354173,1.0
5210,0.00636533,0.352362,1.0
5310,0.00792091,0.352634,1.0
5410,0.00528931,0.348712,1.0
5503,0.00551744,0.347731,1.0
5603,0.0049546,0.345889,1.0
5703,0.00623435,0.34589,1.0
5803,0.00412662,0.342499,1.0
