step, cross_entropy, loss, train_accuracy
1,2.66688,2.87895,0.0703125
101,1.71643,1.92873,0.195313
201,1.46796,1.67841,0.260417
301,1.45335,1.66281,0.316406
394,1.23253,1.44194,0.53125
494,1.33867,1.54895,0.519531
594,1.06868,1.28022,0.510417
694,1.14866,1.36237,0.533203
787,0.85061,1.06628,0.65625
887,0.933876,1.15249,0.636719
987,0.868576,1.09011,0.648438
1087,0.891369,1.11709,0.660156
1180,0.702577,0.932406,0.703125
1280,0.688247,0.922698,0.726563
1380,0.739003,0.97829,0.731771
1480,0.645125,0.890234,0.740234
1573,0.533816,0.784593,0.765625
1673,0.608919,0.865961,0.769531
1773,0.465654,0.728752,0.789063
1873,0.552263,0.821934,0.794922
1966,0.413543,0.689403,0.835938
2066,0.509132,0.791002,0.847656
2166,0.474008,0.762641,0.841146
2266,0.427956,0.723278,0.839844
2359,0.372293,0.674398,0.851563
2459,0.320983,0.629276,0.867188
2559,0.350477,0.664497,0.856771
2659,0.222485,0.542045,0.873047
2752,0.320083,0.645544,0.882813
2852,0.248298,0.578575,0.902344
2952,0.251663,0.586745,0.908854
3052,0.283347,0.622306,0.90625
3145,0.206128,0.54955,0.929688
3245,0.221017,0.568114,0.917969
3345,0.16822,0.518363,0.929688
3445,0.212444,0.563809,0.925781
3538,0.221404,0.5759,0.914063
3638,0.187282,0.544229,0.910156
3738,0.258508,0.617741,0.908854
3838,0.250491,0.611313,0.902344
3931,0.254156,0.616277,0.875
4031,0.0517787,0.412863,0.925781
4131,0.0527669,0.412635,0.942708
4231,0.0376508,0.396271,0.953125
4324,0.0310061,0.388433,0.992188
4424,0.0183601,0.374518,0.996094
4524,0.0202563,0.375137,0.994792
4624,0.0147687,0.368361,0.994141
4717,0.0156244,0.367999,1.0
4817,0.00994646,0.361028,1.0
4917,0.0104381,0.360226,1.0
5017,0.00870995,0.357199,1.0
5110,0.00975495,0.357023,1.0
5210,0.00654707,0.352519,1.0
5310,0.00760095,0.352278,1.0
5410,0.00616473,0.349545,1.0
5503,0.00705404,0.34922,1.0
5603,0.00493569,0.345811,1.0
5703,0.00610198,0.34569,1.0
5803,0.00482594,0.343125,1.0
