step, cross_entropy, loss, train_accuracy
1,2.53937,2.75155,0.09375
101,2.12263,2.32851,0.132813
201,1.8802,2.08082,0.174479
301,1.87863,2.0749,0.210938
394,1.83258,2.02493,0.257813
494,1.7481,1.93643,0.265625
594,1.63642,1.82195,0.286458
694,1.7112,1.89483,0.289063
787,1.61242,1.79437,0.398438
887,1.52494,1.70577,0.394531
987,1.56154,1.7423,0.395833
1087,1.40239,1.58343,0.419922
1180,1.43827,1.62019,0.476563
1280,1.44906,1.63246,0.449219
1380,1.28662,1.4715,0.463542
1480,1.2748,1.46237,0.470703
1573,1.28248,1.47224,0.539063
1673,1.16957,1.36286,0.539063
1773,1.20945,1.40628,0.546875
1873,1.29163,1.4924,0.529297
1966,1.20038,1.40556,0.609375
2066,1.05768,1.26845,0.605469
2166,1.07433,1.2904,0.598958
2266,1.10402,1.32623,0.595703
2359,0.97227,1.19981,0.6875
2459,0.955501,1.18978,0.679688
2559,0.883689,1.12474,0.666667
2659,0.948074,1.19572,0.666016
2752,0.79145,1.04568,0.679688
2852,1.00744,1.26906,0.667969
2952,0.715668,0.985293,0.692708
3052,1.0447,1.32178,0.673828
3145,0.576693,0.861656,0.796875
3245,0.694324,0.987019,0.761719
3345,0.580633,0.880357,0.773438
3445,0.88599,1.19336,0.757813
3538,0.535618,0.851201,0.828125
3638,0.666815,0.990204,0.789063
3738,0.511671,0.842616,0.804688
3838,0.67782,1.01502,0.785156
3931,0.503998,0.848184,0.835938
4031,0.365593,0.710298,0.847656
4131,0.157608,0.502455,0.893229
4231,0.302538,0.647351,0.892578
4324,0.231673,0.576338,0.921875
4424,0.214984,0.559103,0.9375
4524,0.0943271,0.438298,0.950521
4624,0.189505,0.533276,0.945313
4717,0.163796,0.507365,0.945313
4817,0.143079,0.486161,0.957031
4917,0.0651109,0.408054,0.963542
5017,0.0984834,0.441194,0.964844
5110,0.107314,0.44965,0.960938
5210,0.0945127,0.436454,0.96875
5310,0.0378281,0.379451,0.976563
5410,0.0450299,0.386387,0.980469
5503,0.0569285,0.397811,0.976563
5603,0.0744179,0.414896,0.976563
5703,0.0283222,0.368392,0.981771
5803,0.0259792,0.365619,0.986328
