step, cross_entropy, loss, train_accuracy
1,2.54974,2.76192,0.09375
101,2.25936,2.46449,0.144531
201,1.98374,2.18258,0.184896
301,1.92431,2.11843,0.201172
394,1.71917,1.90966,0.359375
494,1.8673,2.05414,0.328125
594,1.72213,1.90581,0.335938
694,1.63818,1.8198,0.367188
787,1.56623,1.74631,0.4375
887,1.6154,1.79416,0.402344
987,1.52222,1.70023,0.40625
1087,1.46745,1.6454,0.423828
1180,1.39576,1.57375,0.484375
1280,1.38594,1.56497,0.507813
1380,1.28072,1.46174,0.510417
1480,1.27716,1.46028,0.517578
1573,1.04186,1.22729,0.671875
1673,1.15259,1.34173,0.613281
1773,1.16739,1.35961,0.588542
1873,1.23607,1.43302,0.591797
1966,0.856225,1.05757,0.671875
2066,1.102,1.30748,0.648438
2166,1.00486,1.21491,0.640625
2266,1.03529,1.25139,0.644531
2359,0.809683,1.0315,0.671875
2459,0.962243,1.1894,0.675781
2559,0.820735,1.05383,0.682292
2659,0.858542,1.09787,0.685547
2752,0.674456,0.920363,0.734375
2852,0.714937,0.968005,0.738281
2952,0.702912,0.962754,0.747396
3052,0.6925,0.959705,0.753906
3145,0.607386,0.882175,0.742188
3245,0.698217,0.980957,0.75
3345,0.563092,0.853111,0.768229
3445,0.809875,1.10692,0.755859
3538,0.491218,0.794908,0.835938
3638,0.54686,0.858758,0.804688
3738,0.564868,0.883672,0.796875
3838,0.507406,0.833355,0.796875
3931,0.448262,0.781772,0.820313
4031,0.337896,0.671515,0.847656
4131,0.178019,0.511309,0.877604
4231,0.197351,0.530403,0.890625
4324,0.104804,0.437498,0.953125
4424,0.185045,0.51725,0.949219
4524,0.0813539,0.413166,0.955729
4624,0.0963071,0.427756,0.958984
4717,0.05378,0.384824,0.984375
4817,0.100172,0.430776,0.972656
4917,0.0397793,0.369904,0.976563
5017,0.0491201,0.378784,0.980469
5110,0.0285238,0.357669,1.0
5210,0.0466496,0.375377,0.988281
5310,0.0179626,0.346088,0.992188
5410,0.0299484,0.357527,0.992188
5503,0.0150269,0.341996,1.0
5603,0.0339054,0.360364,0.992188
5703,0.0169463,0.342684,0.994792
5803,0.0235875,0.348791,0.994141
