step, cross_entropy, loss, train_accuracy
1,2.66586,2.87793,0.0703125
101,2.41689,2.62896,0.105469
201,2.55371,2.76578,0.0963542
301,2.53255,2.74463,0.101563
394,2.66586,2.87793,0.0703125
494,2.41689,2.62896,0.105469
594,2.55371,2.76578,0.0963542
694,2.53255,2.74463,0.101563
787,2.66586,2.87793,0.0703125
887,2.41689,2.62896,0.105469
987,2.55371,2.76578,0.0963542
1087,2.53255,2.74463,0.101563
1180,2.66586,2.87793,0.0703125
1280,2.41689,2.62896,0.105469
1380,2.55371,2.76578,0.0963542
1480,2.53255,2.74463,0.101563
1573,2.66586,2.87793,0.0703125
1673,2.41689,2.62896,0.105469
1773,2.55371,2.76578,0.0963542
1873,2.53255,2.74463,0.101563
1966,2.66586,2.87793,0.0703125
2066,2.41689,2.62896,0.105469
2166,2.55371,2.76578,0.0963542
2266,2.53255,2.74463,0.101563
2359,2.66586,2.87793,0.0703125
2459,2.41689,2.62896,0.105469
2559,2.55371,2.76578,0.0963542
2659,2.53255,2.74463,0.101563
2752,2.66586,2.87793,0.0703125
2852,2.41689,2.62896,0.105469
2952,2.55371,2.76578,0.0963542
3052,2.53255,2.74463,0.101563
3145,2.66586,2.87793,0.0703125
3245,2.41689,2.62896,0.105469
3345,2.55371,2.76578,0.0963542
3445,2.53255,2.74463,0.101563
3538,2.66586,2.87793,0.0703125
3638,2.41689,2.62896,0.105469
3738,2.55371,2.76578,0.0963542
3838,2.53255,2.74463,0.101563
3931,5.44972,5.67003,0.132813
4031,2.31563,4.31268,0.144531
4131,2.07065,3.40917,0.158854
4231,2.13242,3.03003,0.169922
4324,2.04763,2.67158,0.226563
4424,1.966,2.39762,0.214844
4524,1.77996,2.09632,0.25
4624,1.81174,2.06057,0.261719
4717,1.63459,1.84909,0.367188
4817,1.7137,1.90945,0.355469
4917,1.56053,1.75262,0.375
5017,1.46127,1.66842,0.392578
5110,1.28965,1.51723,0.492188
5210,1.31219,1.55954,0.5
5310,1.27095,1.5409,0.513021
5410,1.29312,1.59335,0.515625
5503,1.12676,1.44621,0.539063
5603,1.26421,1.59941,0.523438
5703,1.30106,1.65137,0.526042
5803,1.0568,1.43186,0.548828
