step, cross_entropy, loss, train_accuracy
1,2.52508,2.73709,0.078125
101,1.62894,1.84076,0.25
201,1.35674,1.56816,0.322917
301,1.14653,1.36188,0.388672
394,0.794703,1.01715,0.742188
494,0.688289,0.924119,0.726563
594,0.463025,0.715705,0.763021
694,0.418331,0.689365,0.785156
787,0.269681,0.558572,0.929688
887,0.268006,0.572866,0.921875
987,0.218798,0.535789,0.916667
1087,0.147644,0.473469,0.929688
1180,0.0645165,0.392244,0.976563
1280,0.0731805,0.400062,0.976563
1380,0.0368147,0.360719,0.981771
1480,0.00709764,0.325501,0.986328
1573,0.0189691,0.334022,1.0
1673,0.0445785,0.354658,0.988281
1773,0.0253145,0.328984,0.989583
1873,0.00157561,0.296663,0.992188
1966,0.000755127,0.28538,1.0
2066,0.000743743,0.27434,1.0
2166,0.000521176,0.263502,1.0
2266,0.000522829,0.25331,1.0
2359,0.000423073,0.244096,1.0
2459,0.000800891,0.235053,1.0
2559,0.000636933,0.225842,1.0
2659,0.000587765,0.217114,1.0
2752,0.000547564,0.209318,1.0
2852,0.000950329,0.201707,1.0
2952,0.00074026,0.1938,1.0
3052,0.000640693,0.186318,1.0
3145,0.000663368,0.179743,1.0
3245,0.00106478,0.173327,1.0
3345,0.000796548,0.166509,1.0
3445,0.000671673,0.1601,1.0
3538,0.000741719,0.154555,1.0
3638,0.00113675,0.149146,1.0
3738,0.000816304,0.143247,1.0
3838,0.00068839,0.137766,1.0
3931,0.00078403,0.133124,1.0
4031,0.00111716,0.132953,1.0
4131,0.000821257,0.132156,1.0
4231,0.000681019,0.131516,1.0
4324,0.000789052,0.131161,1.0
4424,0.0011252,0.131002,1.0
4524,0.000820578,0.130203,1.0
4624,0.00068272,0.129574,1.0
4717,0.000792779,0.129228,1.0
4817,0.00113215,0.12908,1.0
4917,0.000820537,0.128282,1.0
5017,0.000684325,0.127662,1.0
5110,0.000795873,0.127326,1.0
5210,0.00113804,0.127188,1.0
5310,0.000820997,0.126393,1.0
5410,0.000685829,0.125781,1.0
5503,0.000798407,0.125453,1.0
5603,0.00114312,0.125326,1.0
5703,0.000821516,0.124533,1.0
5803,0.00068721,0.12393,1.0
