step, cross_entropy, loss, train_accuracy
1,2.49155,2.70362,0.109375
101,1.59437,1.80763,0.273438
201,1.38475,1.59715,0.346354
237,1.42381,1.63644,0.414063
337,1.20095,1.41492,0.476563
437,1.11088,1.3276,0.518229
473,0.912952,1.13046,0.65625
573,0.954202,1.17433,0.65625
673,0.767474,0.991311,0.677083
709,0.741549,0.967055,0.726563
809,0.704269,0.935123,0.722656
909,0.623569,0.860255,0.747396
945,0.496381,0.735163,0.820313
1045,0.455237,0.70013,0.828125
1145,0.46363,0.716029,0.830729
1181,0.489677,0.744714,0.8125
1281,0.36772,0.629962,0.835938
1381,0.310126,0.579842,0.864583
1417,0.332822,0.604787,0.882813
1517,0.340787,0.619295,0.886719
1617,0.276168,0.560362,0.898438
1653,0.216531,0.502368,0.921875
1753,0.253423,0.544757,0.921875
1853,0.228852,0.524485,0.914063
1889,0.2382,0.535442,0.90625
1989,0.122078,0.42253,0.925781
2089,0.168621,0.47175,0.934896
2125,0.184844,0.488711,0.929688
2225,0.110154,0.415837,0.949219
2325,0.0852929,0.394018,0.950521
2361,0.0873734,0.395763,0.945313
2461,0.0877725,0.396144,0.957031
2561,0.111487,0.420793,0.953125
2597,0.110893,0.42015,0.960938
2697,0.118151,0.428206,0.964844
2797,0.0842423,0.393498,0.966146
2833,0.118115,0.42653,0.9375
2933,0.0868447,0.3961,0.957031
3033,0.0334919,0.340044,0.96875
3069,0.0414662,0.346759,0.984375
3169,0.0502454,0.355619,0.988281
3269,0.083201,0.387551,0.981771
3305,0.0358314,0.339078,0.992188
3405,0.0422918,0.343168,0.992188
3505,0.0332251,0.333193,0.992188
