step, cross_entropy, loss, train_accuracy
1,2.53243,2.74451,0.109375
101,1.67371,1.88688,0.273438
201,1.34113,1.55316,0.361979
237,1.36514,1.5772,0.484375
337,1.10578,1.319,0.535156
437,1.11585,1.33122,0.552083
473,0.945982,1.16217,0.640625
573,0.839453,1.05835,0.671875
673,0.902918,1.12577,0.677083
709,0.616745,0.841094,0.796875
809,0.510469,0.739529,0.808594
909,0.676581,0.911543,0.791667
945,0.524488,0.761562,0.828125
1045,0.504862,0.747707,0.828125
1145,0.502701,0.752706,0.822917
1181,0.421828,0.673626,0.851563
1281,0.368634,0.626494,0.855469
1381,0.325516,0.589973,0.864583
1417,0.378688,0.645079,0.867188
1517,0.246384,0.52027,0.898438
1617,0.269535,0.548325,0.908854
1653,0.249863,0.529799,0.898438
1753,0.213791,0.500285,0.914063
1853,0.215585,0.505715,0.919271
1889,0.14824,0.439291,0.953125
1989,0.125179,0.42206,0.953125
2089,0.221189,0.520133,0.947917
2125,0.255999,0.556527,0.914063
2225,0.126591,0.430331,0.933594
2325,0.221577,0.527047,0.921875
2361,0.189894,0.495789,0.914063
2461,0.0842015,0.391285,0.941406
2561,0.0936184,0.401684,0.950521
2597,0.0630587,0.370348,0.976563
2697,0.0868095,0.393519,0.976563
2797,0.171054,0.477138,0.96875
2833,0.0882931,0.39428,0.976563
2933,0.0820582,0.389311,0.96875
3033,0.0689233,0.374385,0.96875
3069,0.0300584,0.33423,0.992188
3169,0.0572178,0.360941,0.988281
3269,0.130183,0.432907,0.976563
3305,0.090887,0.393019,0.96875
3405,0.0845018,0.386969,0.972656
3505,0.0589525,0.360165,0.976563
