step, cross_entropy, loss, train_accuracy
1,2.54445,2.75653,0.109375
101,1.62598,1.83941,0.265625
201,1.37633,1.58888,0.361979
237,1.19533,1.40801,0.554688
337,1.09955,1.3138,0.574219
437,0.908548,1.12581,0.611979
473,0.879974,1.09834,0.679688
573,0.866369,1.0882,0.679688
673,0.704748,0.931508,0.700521
709,0.606166,0.834707,0.828125
809,0.639728,0.87389,0.796875
909,0.670481,0.911314,0.783854
945,0.604452,0.847768,0.757813
1045,0.417091,0.666655,0.804688
1145,0.594739,0.851396,0.815104
1181,0.345744,0.604498,0.867188
1281,0.269222,0.534522,0.898438
1381,0.312544,0.583759,0.890625
1417,0.327953,0.601534,0.890625
1517,0.166273,0.446607,0.921875
1617,0.25015,0.53556,0.927083
1653,0.121863,0.408358,0.960938
1753,0.247012,0.539337,0.949219
1853,0.243163,0.539145,0.942708
1889,0.17803,0.475821,0.945313
1989,0.171125,0.472084,0.945313
2089,0.137245,0.441598,0.945313
2125,0.137303,0.442902,0.960938
2225,0.107426,0.417546,0.96875
2325,0.0918341,0.401617,0.96875
2361,0.0646514,0.374187,0.984375
2461,0.126891,0.437664,0.964844
2561,0.116248,0.426176,0.971354
2597,0.0431397,0.35312,1.0
2697,0.0976185,0.409108,0.988281
2797,0.193769,0.504131,0.976563
2833,0.160536,0.471499,0.960938
2933,0.0426827,0.354611,0.980469
3033,0.138508,0.449355,0.971354
3069,0.0961712,0.406581,0.96875
3169,0.142732,0.453333,0.953125
3269,0.0629846,0.371244,0.963542
3305,0.0700577,0.376761,0.984375
3405,0.10408,0.409283,0.980469
3505,0.128501,0.431146,0.979167
