step, cross_entropy, loss, train_accuracy
1,2.6468,2.85887,0.0703125
101,1.81239,2.02383,0.175781
201,1.48756,1.69727,0.257813
301,1.51661,1.72523,0.322266
394,1.30201,1.50994,0.515625
494,1.27951,1.4878,0.519531
594,1.29929,1.50852,0.492188
694,1.09137,1.30151,0.525391
787,0.881368,1.09245,0.710938
887,1.17173,1.38451,0.625
987,1.09122,1.3055,0.617188
1087,0.858187,1.07429,0.640625
1180,0.764209,0.982999,0.726563
1280,0.923273,1.14579,0.699219
1380,0.817509,1.04365,0.695313
1480,0.816898,1.04724,0.695313
1573,0.588647,0.823589,0.8125
1673,0.777792,1.01778,0.765625
1773,0.719113,0.964268,0.747396
1873,0.540191,0.790778,0.761719
1966,0.476891,0.733648,0.828125
2066,0.609946,0.873457,0.804688
2166,0.579664,0.849428,0.796875
2266,0.385636,0.661634,0.810547
2359,0.326246,0.608523,0.898438
2459,0.61832,0.906323,0.839844
2559,0.426964,0.721405,0.854167
2659,0.404804,0.705824,0.853516
2752,0.369742,0.676887,0.835938
2852,0.467782,0.781054,0.839844
2952,0.385664,0.703953,0.84375
3052,0.275535,0.599764,0.867188
3145,0.277151,0.60722,0.875
3245,0.327005,0.662239,0.886719
3345,0.358164,0.696468,0.877604
3445,0.257592,0.602301,0.886719
3538,0.169787,0.518901,0.9375
3638,0.391389,0.744627,0.898438
3738,0.225715,0.582351,0.90625
3838,0.212611,0.57256,0.912109
3931,0.175752,0.538699,0.921875
4031,0.0644503,0.42647,0.949219
4131,0.0462866,0.407174,0.960938
4231,0.0182876,0.377982,0.970703
4324,0.0210437,0.379592,1.0
4424,0.0276764,0.385011,0.996094
4524,0.0217492,0.377863,0.994792
4624,0.0113526,0.366214,0.996094
4717,0.0134764,0.367152,1.0
4817,0.0180922,0.370518,1.0
4917,0.0148225,0.365995,0.997396
5017,0.00781607,0.357714,0.998047
5110,0.00933966,0.35804,1.0
5210,0.0126564,0.360092,1.0
5310,0.0101457,0.356316,1.0
5410,0.00564832,0.350539,1.0
5503,0.00664893,0.350342,1.0
5603,0.00948691,0.351914,1.0
5703,0.00746755,0.348628,1.0
5803,0.00438562,0.34427,1.0
