step, cross_entropy, loss, train_accuracy
1,2.65015,2.86222,0.0703125
101,1.67399,1.88647,0.21875
201,1.38115,1.5935,0.309896
301,1.23468,1.44776,0.384766
394,1.06124,1.27526,0.59375
494,1.03665,1.25228,0.601563
594,0.956988,1.17464,0.619792
694,0.956701,1.17645,0.630859
787,0.59872,0.820799,0.78125
887,0.828219,1.05342,0.738281
987,0.754421,0.982611,0.739583
1087,0.703395,0.934947,0.742188
1180,0.383441,0.61877,0.882813
1280,0.603333,0.842856,0.808594
1380,0.576498,0.82059,0.809896
1480,0.423942,0.672076,0.820313
1573,0.322672,0.575804,0.898438
1673,0.516092,0.774403,0.867188
1773,0.450902,0.713992,0.864583
1873,0.409843,0.677673,0.861328
1966,0.302581,0.575376,0.890625
2066,0.386433,0.66367,0.871094
2166,0.305588,0.586982,0.875
2266,0.251429,0.536859,0.886719
2359,0.160366,0.449624,0.953125
2459,0.363041,0.656547,0.910156
2559,0.171641,0.468571,0.921875
2659,0.180848,0.481294,0.929688
2752,0.184109,0.488621,0.9375
2852,0.18736,0.494491,0.933594
2952,0.227809,0.536221,0.924479
3052,0.157139,0.468696,0.931641
3145,0.101065,0.414827,0.976563
3245,0.290492,0.605741,0.925781
3345,0.113202,0.430113,0.9375
3445,0.111372,0.429031,0.945313
3538,0.141779,0.461557,0.945313
3638,0.152282,0.472999,0.941406
3738,0.0684458,0.389434,0.958333
3838,0.129633,0.452219,0.957031
3931,0.0950518,0.418509,0.96875
4031,0.0333244,0.355811,0.976563
4131,0.0290686,0.350453,0.981771
4231,0.0235269,0.343778,0.984375
4324,0.0071206,0.326295,1.0
4424,0.00985324,0.327892,1.0
4524,0.00905523,0.325947,1.0
4624,0.00872125,0.324454,1.0
4717,0.00424516,0.318887,1.0
4817,0.00579505,0.319285,1.0
4917,0.00636036,0.318693,1.0
5017,0.00558305,0.316753,1.0
5110,0.00313541,0.313213,1.0
5210,0.00412413,0.313049,1.0
5310,0.00487216,0.312641,1.0
5410,0.0042476,0.310858,1.0
5503,0.0025531,0.308078,1.0
5603,0.00322317,0.307601,1.0
5703,0.00394726,0.307177,1.0
5803,0.00353139,0.30561,1.0
