step, cross_entropy, loss, train_accuracy
1,2.67303,2.8851,0.0703125
101,1.81157,2.02307,0.191406
201,1.62039,1.82959,0.236979
301,1.45235,1.65964,0.296875
394,1.24175,1.44827,0.53125
494,1.29283,1.49993,0.503906
594,1.32894,1.53682,0.502604
694,1.16289,1.37207,0.523438
787,0.942949,1.15352,0.664063
887,1.10283,1.3153,0.628906
987,0.970436,1.18489,0.611979
1087,0.881639,1.09878,0.632813
1180,0.832387,1.0525,0.710938
1280,1.00637,1.22956,0.660156
1380,0.765753,0.992923,0.677083
1480,0.702858,0.934166,0.697266
1573,0.627894,0.863582,0.75
1673,0.820594,1.06156,0.710938
1773,0.593019,0.838866,0.736979
1873,0.620107,0.871053,0.751953
1966,0.471728,0.728089,0.8125
2066,0.748083,1.0103,0.765625
2166,0.570333,0.838778,0.763021
2266,0.491734,0.76614,0.779297
2359,0.468684,0.748994,0.84375
2459,0.52069,0.806896,0.816406
2559,0.431574,0.724223,0.820313
2659,0.394125,0.693079,0.830078
2752,0.268615,0.573135,0.90625
2852,0.445559,0.75517,0.875
2952,0.355681,0.670974,0.872396
3052,0.291505,0.612921,0.878906
3145,0.253674,0.580375,0.914063
3245,0.45832,0.788763,0.859375
3345,0.27186,0.607549,0.880208
3445,0.229172,0.568757,0.890625
3538,0.176918,0.521939,0.953125
3638,0.313562,0.662647,0.933594
3738,0.299512,0.652564,0.927083
3838,0.193043,0.549532,0.933594
3931,0.163936,0.523498,0.945313
4031,0.0794614,0.438111,0.964844
4131,0.0538036,0.411337,0.971354
4231,0.0307451,0.387113,0.978516
4324,0.0308132,0.386062,1.0
4424,0.0350802,0.38914,0.992188
4524,0.0200003,0.372861,0.994792
4624,0.0154312,0.367063,0.996094
4717,0.0184719,0.36894,1.0
4817,0.0171457,0.366386,1.0
4917,0.0119842,0.359992,1.0
5017,0.010292,0.357044,1.0
5110,0.0129082,0.358481,1.0
5210,0.0100324,0.35436,1.0
5310,0.00880126,0.351883,1.0
5410,0.00768839,0.349507,1.0
5503,0.00982256,0.350459,1.0
5603,0.00711268,0.3465,1.0
5703,0.00708675,0.345225,1.0
5803,0.0060367,0.342915,1.0
