step, cross_entropy, loss, train_accuracy
1,2.66029,2.87237,0.0703125
101,1.80037,2.01233,0.191406
201,1.52324,1.73278,0.265625
301,1.46769,1.67628,0.318359
394,1.18693,1.39542,0.585938
494,1.24431,1.45324,0.550781
594,1.17086,1.38081,0.554688
694,1.22014,1.43073,0.552734
787,0.911495,1.12316,0.671875
887,1.0137,1.22709,0.65625
987,0.896274,1.11151,0.651042
1087,0.941149,1.15896,0.646484
1180,0.716506,0.936993,0.734375
1280,0.860541,1.08437,0.710938
1380,0.747978,0.975126,0.713542
1480,0.773002,1.00429,0.720703
1573,0.532611,0.767862,0.859375
1673,0.857497,1.09749,0.761719
1773,0.538326,0.783126,0.773438
1873,0.633527,0.883784,0.771484
1966,0.501017,0.756717,0.859375
2066,0.692687,0.953852,0.792969
2166,0.535372,0.802476,0.791667
2266,0.483792,0.757172,0.798828
2359,0.433507,0.712358,0.867188
2459,0.447068,0.731738,0.839844
2559,0.486432,0.776931,0.822917
2659,0.30284,0.599465,0.837891
2752,0.373583,0.6757,0.851563
2852,0.403485,0.711934,0.855469
2952,0.331743,0.645871,0.864583
3052,0.281657,0.600934,0.882813
3145,0.302648,0.627521,0.882813
3245,0.325352,0.655295,0.894531
3345,0.325615,0.65961,0.893229
3445,0.255045,0.594549,0.896484
3538,0.253658,0.597617,0.914063
3638,0.251869,0.600968,0.90625
3738,0.242455,0.596137,0.903646
3838,0.283724,0.64102,0.902344
3931,0.281786,0.642271,0.875
4031,0.0862312,0.445791,0.921875
4131,0.0586665,0.417119,0.940104
4231,0.0345536,0.391858,0.955078
4324,0.055591,0.411787,0.984375
4424,0.0405786,0.395599,0.988281
4524,0.0260408,0.379872,0.992188
4624,0.015613,0.368229,0.994141
4717,0.0195366,0.370996,1.0
4817,0.0217427,0.371987,1.0
4917,0.0157269,0.364745,1.0
5017,0.00949939,0.357272,1.0
5110,0.0110422,0.35764,1.0
5210,0.0140802,0.359441,1.0
5310,0.0108938,0.355011,1.0
5410,0.00632891,0.349189,1.0
5503,0.00760818,0.349289,1.0
5603,0.0100543,0.35049,1.0
5703,0.00832491,0.347511,1.0
5803,0.00487381,0.342804,1.0
