step, cross_entropy, loss, train_accuracy
1,2.66408,2.87615,0.0703125
101,1.76039,1.97178,0.21875
201,1.43371,1.64386,0.291667
301,1.33082,1.53982,0.349609
394,1.16478,1.37355,0.585938
494,1.21233,1.42237,0.535156
594,1.13375,1.34515,0.541667
694,1.05054,1.2639,0.556641
787,0.891082,1.10625,0.679688
887,1.05625,1.27425,0.636719
987,0.865805,1.08637,0.645833
1087,0.872551,1.09636,0.654297
1180,0.625064,0.8524,0.75
1280,0.902942,1.13442,0.714844
1380,0.647535,0.883268,0.736979
1480,0.709079,0.949854,0.734375
1573,0.510765,0.756663,0.789063
1673,0.677877,0.928792,0.757813
1773,0.631074,0.887833,0.763021
1873,0.615685,0.87841,0.763672
1966,0.362864,0.631725,0.859375
2066,0.555929,0.830947,0.832031
2166,0.480043,0.761045,0.825521
2266,0.420979,0.70915,0.832031
2359,0.306408,0.600977,0.859375
2459,0.358307,0.658015,0.878906
2559,0.485609,0.790839,0.869792
2659,0.358219,0.669204,0.873047
2752,0.337731,0.654166,0.890625
2852,0.313774,0.635291,0.902344
2952,0.413672,0.740176,0.888021
3052,0.327927,0.660247,0.888672
3145,0.274583,0.612092,0.882813
3245,0.255548,0.597336,0.902344
3345,0.281248,0.626482,0.90625
3445,0.344601,0.693746,0.896484
3538,0.171992,0.525489,0.96875
3638,0.326849,0.684148,0.9375
3738,0.265163,0.625133,0.921875
3838,0.233889,0.596156,0.921875
3931,0.1162,0.481858,0.945313
4031,0.0888761,0.453534,0.96875
4131,0.0714353,0.434929,0.971354
4231,0.0521966,0.414488,0.972656
4324,0.0596189,0.420747,0.976563
4424,0.0583955,0.418285,0.984375
4524,0.037687,0.396332,0.984375
4624,0.0253814,0.382767,0.988281
4717,0.0240065,0.380194,0.992188
4817,0.0441832,0.399102,0.992188
4917,0.0185532,0.3722,0.992188
5017,0.0154575,0.367823,0.994141
5110,0.0107238,0.36188,1.0
5210,0.0324062,0.382282,0.996094
5310,0.0104333,0.359028,0.997396
5410,0.010676,0.357983,0.998047
5503,0.00761793,0.353716,1.0
5603,0.0237834,0.368601,0.996094
5703,0.00745269,0.350991,0.997396
5803,0.00818948,0.350443,0.998047
