step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
1087,0.649131,0.882538,0.734375,1087,0.793457,1.02288,0.712891,1087,0.896557,1.11144,0.640625,1087,0.828992,1.05255,0.664063,1087,0.674082,0.904643,0.710938,1087,0.858187,1.07429,0.640625,1087,0.684266,0.916016,0.763672,1087,0.990779,1.20982,0.625
1180,0.478767,0.716041,0.835938,1180,0.439232,0.672293,0.859375,1180,0.808558,1.02584,0.726563,1180,0.77361,1.00058,0.710938,1180,0.488966,0.723362,0.796875,1180,0.764209,0.982999,0.726563,1180,0.394582,0.629776,0.851563,1180,0.718455,0.94056,0.71875
1280,0.707485,0.949209,0.789063,1280,0.748315,0.98518,0.789063,1280,0.92462,1.14547,0.703125,1280,0.707265,0.937536,0.722656,1280,0.592871,0.831862,0.777344,1280,0.923273,1.14579,0.699219,1280,0.706215,0.945951,0.785156,1280,0.856801,1.08246,0.679688
1380,0.436598,0.683201,0.8125,1380,0.535671,0.777037,0.799479,1380,0.887089,1.11133,0.708333,1380,0.745142,0.979156,0.710938,1380,0.564736,0.807791,0.776042,1380,0.817509,1.04365,0.695313,1380,0.47013,0.713958,0.796875,1380,0.781229,1.01085,0.684896
1480,0.533322,0.784298,0.810547,1480,0.438585,0.68433,0.8125,1480,0.766869,0.995228,0.71875,1480,0.635839,0.874663,0.726563,1480,0.476743,0.724635,0.785156,1480,0.816898,1.04724,0.695313,1480,0.453689,0.702191,0.804688,1480,0.776754,1.01106,0.689453
1573,0.344,0.599409,0.875,1573,0.24149,0.49174,0.929688,1573,0.635515,0.86797,0.75,1573,0.692591,0.935943,0.742188,1573,0.349315,0.601783,0.851563,1573,0.588647,0.823589,0.8125,1573,0.254458,0.508423,0.921875,1573,0.553972,0.793129,0.789063
1673,0.517344,0.777447,0.84375,1673,0.545148,0.799774,0.84375,1673,0.766319,1.00349,0.753906,1673,0.675394,0.923938,0.738281,1673,0.556067,0.813563,0.820313,1673,0.777792,1.01778,0.765625,1673,0.486791,0.744974,0.878906,1673,0.711655,0.955751,0.753906
1773,0.309004,0.574584,0.859375,1773,0.423531,0.683316,0.841146,1773,0.728121,0.970112,0.742188,1773,0.538382,0.792465,0.752604,1773,0.426737,0.688757,0.828125,1773,0.719113,0.964268,0.747396,1773,0.414581,0.677486,0.872396,1773,0.711976,0.961787,0.747396
1873,0.284364,0.554248,0.871094,1873,0.332191,0.596044,0.849609,1873,0.548081,0.795746,0.757813,1873,0.632399,0.892594,0.761719,1873,0.299046,0.565932,0.84375,1873,0.540191,0.790778,0.761719,1873,0.257884,0.526308,0.882813,1873,0.632521,0.888676,0.75
1966,0.307652,0.582294,0.914063,1966,0.255976,0.525329,0.921875,1966,0.532094,0.785527,0.796875,1966,0.48656,0.752543,0.8125,1966,0.193131,0.464202,0.9375,1966,0.476891,0.733648,0.828125,1966,0.187746,0.460569,0.945313,1966,0.514832,0.776797,0.78125
2066,0.371761,0.650975,0.882813,2066,0.4365,0.709655,0.886719,2066,0.73311,0.992581,0.777344,2066,0.553101,0.824928,0.8125,2066,0.377988,0.653817,0.898438,2066,0.609946,0.873457,0.804688,2066,0.384425,0.662069,0.894531,2066,0.526278,0.793831,0.820313
2166,0.323007,0.6068,0.885417,2166,0.300128,0.577851,0.888021,2166,0.610975,0.876133,0.783854,2166,0.561549,0.839906,0.8125,2166,0.315796,0.595702,0.903646,2166,0.579664,0.849428,0.796875,2166,0.281406,0.563717,0.890625,2166,0.572825,0.847027,0.8125
2266,0.315197,0.602349,0.888672,2266,0.286701,0.567927,0.888672,2266,0.565787,0.837069,0.794922,2266,0.428102,0.712447,0.818359,2266,0.22226,0.506429,0.912109,2266,0.385636,0.661634,0.810547,2266,0.254433,0.541522,0.896484,2266,0.612891,0.89397,0.798828
2359,0.240503,0.532558,0.929688,2359,0.242618,0.528657,0.898438,2359,0.370254,0.647474,0.859375,2359,0.419908,0.709812,0.851563,2359,0.19387,0.482866,0.953125,2359,0.326246,0.608523,0.898438,2359,0.15324,0.443898,0.945313,2359,0.402819,0.69018,0.84375
2459,0.358513,0.654268,0.890625,2459,0.33935,0.628695,0.890625,2459,0.53359,0.81739,0.828125,2459,0.392284,0.68823,0.84375,2459,0.361876,0.654948,0.933594,2459,0.61832,0.906323,0.839844,2459,0.236835,0.531192,0.917969,2459,0.437325,0.731432,0.835938
2559,0.271007,0.570438,0.90625,2559,0.32712,0.620423,0.903646,2559,0.418406,0.708261,0.825521,2559,0.478667,0.78095,0.84375,2559,0.184341,0.481829,0.934896,2559,0.426964,0.721405,0.854167,2559,0.158718,0.456178,0.927083,2559,0.390143,0.69097,0.846354
2659,0.246154,0.548358,0.908203,2659,0.175176,0.471717,0.914063,2659,0.497854,0.794122,0.833984,2659,0.292381,0.600799,0.863281,2659,0.223487,0.524003,0.933594,2659,0.404804,0.705824,0.853516,2659,0.267529,0.568303,0.917969,2659,0.387262,0.695026,0.841797
2752,0.153693,0.459183,0.9375,2752,0.144038,0.445473,0.9375,2752,0.241698,0.544192,0.914063,2752,0.405815,0.719865,0.867188,2752,0.125621,0.429268,0.953125,2752,0.369742,0.676887,0.835938,2752,0.161528,0.466221,0.945313,2752,0.266392,0.580392,0.898438
2852,0.290099,0.598012,0.90625,2852,0.333698,0.638006,0.90625,2852,0.472925,0.782097,0.875,2852,0.377356,0.696798,0.851563,2852,0.213971,0.52107,0.941406,2852,0.467782,0.781054,0.839844,2852,0.274864,0.581883,0.921875,2852,0.302026,0.622038,0.898438
2952,0.28832,0.598139,0.90625,2952,0.165476,0.472164,0.919271,2952,0.415634,0.730436,0.861979,2952,0.235315,0.559932,0.867188,2952,0.222793,0.531813,0.9375,2952,0.385664,0.703953,0.84375,2952,0.143842,0.453497,0.921875,2952,0.276693,0.602784,0.908854
3052,0.133092,0.44442,0.916016,3052,0.235384,0.544926,0.917969,3052,0.388807,0.708603,0.859375,3052,0.333153,0.663118,0.871094,3052,0.249371,0.560297,0.935547,3052,0.275535,0.599764,0.867188,3052,0.176521,0.487873,0.919922,3052,0.427862,0.75938,0.892578
3145,0.152975,0.465857,0.96875,3145,0.125499,0.436907,0.953125,3145,0.21028,0.536068,0.929688,3145,0.305452,0.640021,0.914063,3145,0.0950489,0.408874,0.960938,3145,0.277151,0.60722,0.875,3145,0.0885017,0.402989,0.96875,3145,0.315874,0.652377,0.859375
3245,0.164704,0.480614,0.960938,3245,0.170131,0.484095,0.949219,3245,0.377664,0.708435,0.890625,3245,0.240341,0.579965,0.910156,3245,0.252414,0.568004,0.941406,3245,0.327005,0.662239,0.886719,3245,0.187133,0.503269,0.949219,3245,0.419492,0.761948,0.855469
3345,0.111787,0.429194,0.963542,3345,0.220703,0.53662,0.950521,3345,0.345353,0.68168,0.888021,3345,0.301528,0.645384,0.90625,3345,0.140907,0.45736,0.942708,3345,0.358164,0.696468,0.877604,3345,0.151806,0.469111,0.947917,3345,0.320462,0.667175,0.861979
3445,0.106528,0.42461,0.962891,3445,0.158591,0.474909,0.953125,3445,0.386489,0.727463,0.884766,3445,0.354963,0.703551,0.894531,3445,0.173341,0.490476,0.9375,3445,0.257592,0.602301,0.886719,3445,0.124568,0.44437,0.949219,3445,0.305445,0.655154,0.869141
3538,0.173085,0.492901,0.960938,3538,0.0960637,0.415987,0.960938,3538,0.198944,0.543961,0.9375,3538,0.245247,0.597482,0.882813,3538,0.1845,0.502752,0.929688,3538,0.169787,0.518901,0.9375,3538,0.103034,0.422468,0.953125,3538,0.19376,0.547715,0.914063
3638,0.173051,0.494499,0.941406,3638,0.190531,0.512118,0.945313,3638,0.308657,0.65794,0.914063,3638,0.256767,0.613067,0.902344,3638,0.162212,0.483046,0.933594,3638,0.391389,0.744627,0.898438,3638,0.183614,0.504131,0.9375,3638,0.259071,0.617858,0.910156
3738,0.1237,0.445291,0.945313,3738,0.10667,0.429819,0.945313,3738,0.24396,0.59749,0.908854,3738,0.231779,0.591516,0.898438,3738,0.0996081,0.419953,0.9375,3738,0.225715,0.582351,0.90625,3738,0.110525,0.433084,0.945313,3738,0.26258,0.625515,0.90625
3838,0.180682,0.502018,0.947266,3838,0.160639,0.483745,0.947266,3838,0.246322,0.603499,0.90625,3838,0.311096,0.674015,0.900391,3838,0.130939,0.452114,0.939453,3838,0.212611,0.57256,0.912109,3838,0.183025,0.505825,0.943359,3838,0.266506,0.632463,0.90625
3931,0.710032,1.03211,0.773438,3931,0.765341,1.09084,0.75,3931,0.782165,1.14494,0.75,3931,1.48266,1.84995,0.664063,3931,1.16632,1.48904,0.71875,3931,1.14191,1.50622,0.632813,3931,0.670538,0.994969,0.835938,3931,1.44287,1.81205,0.640625
4031,1.44113,2.02678,0.609375,4031,1.50386,2.06015,0.609375,4031,1.54621,2.12884,0.566406,4031,1.58987,2.18974,0.53125,4031,1.49049,2.03349,0.589844,4031,1.68793,2.29593,0.507813,4031,1.5718,2.48085,0.613281,4031,1.65511,2.2813,0.488281
4131,1.19147,1.67072,0.59375,4131,1.47658,1.92434,0.559896,4131,1.54197,2.00422,0.526042,4131,1.61836,2.07064,0.476563,4131,1.26744,1.71112,0.565104,4131,1.60443,2.06033,0.442708,4131,1.43223,2.1026,0.546875,4131,1.55592,2.03894,0.455729
4231,1.28119,1.69948,0.578125,4231,1.18193,1.57213,0.556641,4231,1.2849,1.68029,0.529297,4231,1.46924,1.85007,0.472656,4231,1.24703,1.64314,0.544922,4231,1.49648,1.86775,0.433594,4231,1.2682,1.79121,0.548828,4231,1.34681,1.7621,0.470703
4324,0.953074,1.34266,0.632813,4324,1.05407,1.41397,0.585938,4324,1.20104,1.56311,0.546875,4324,1.18046,1.51838,0.617188,4324,0.905063,1.2839,0.601563,4324,1.18445,1.51138,0.570313,4324,1.12879,1.56588,0.585938,4324,1.19935,1.57658,0.546875
4424,1.08464,1.45996,0.605469,4424,1.09363,1.43999,0.574219,4424,1.30386,1.65073,0.53125,4424,1.22025,1.53523,0.589844,4424,1.20325,1.57519,0.558594,4424,1.33527,1.64045,0.507813,4424,1.31837,1.70351,0.550781,4424,1.14799,1.49998,0.558594
4524,1.22366,1.59243,0.59375,4524,1.08891,1.43022,0.572917,4524,1.27525,1.60895,0.505208,4524,1.32459,1.63182,0.552083,4524,1.05813,1.43065,0.557292,4524,1.44928,1.74327,0.489583,4524,1.18075,1.5406,0.559896,4524,1.39512,1.73333,0.523438
4624,0.927931,1.31032,0.607422,4624,0.980858,1.33267,0.599609,4624,1.30207,1.64237,0.519531,4624,1.27294,1.58147,0.546875,4624,0.851748,1.23597,0.597656,4624,1.38427,1.68405,0.501953,4624,1.10038,1.46113,0.580078,4624,1.22051,1.56314,0.533203
4717,0.842458,1.23606,0.6875,4717,0.740901,1.09412,0.710938,4717,1.07424,1.42105,0.5625,4717,1.09227,1.40626,0.625,4717,0.781989,1.17879,0.703125,4717,1.1195,1.42119,0.609375,4717,0.904762,1.25955,0.664063,4717,1.11932,1.46787,0.515625
4817,0.931207,1.33427,0.652344,4817,1.03507,1.40736,0.652344,4817,1.15032,1.50796,0.566406,4817,1.15506,1.47556,0.601563,4817,0.987723,1.3969,0.671875,4817,1.27357,1.58349,0.585938,4817,1.02869,1.39939,0.648438,4817,1.13174,1.48702,0.535156
4917,0.983393,1.39749,0.674479,4917,0.965056,1.34813,0.643229,4917,1.34233,1.70694,0.546875,4917,1.23535,1.55773,0.578125,4917,1.05055,1.47093,0.651042,4917,1.28318,1.59773,0.559896,4917,0.953632,1.33067,0.645833,4917,1.2106,1.57042,0.549479
5017,0.80617,1.24071,0.689453,5017,0.849289,1.24559,0.658203,5017,1.1159,1.495,0.556641,5017,1.15212,1.48779,0.583984,5017,0.920012,1.36055,0.658203,5017,1.13607,1.4639,0.568359,5017,0.92051,1.31515,0.648438,5017,1.1251,1.49863,0.564453
5110,0.77018,1.20799,0.710938,5110,0.662077,1.06636,0.742188,5110,1.09251,1.47723,0.5625,5110,1.18356,1.52891,0.546875,5110,0.70451,1.14852,0.742188,5110,1.03958,1.37991,0.625,5110,0.742716,1.14133,0.726563,5110,1.02294,1.40748,0.617188
5210,0.848743,1.296,0.679688,5210,0.932936,1.35064,0.671875,5210,1.17975,1.57317,0.566406,5210,1.05506,1.40607,0.582031,5210,0.886778,1.34305,0.71875,5210,1.27275,1.62332,0.601563,5210,0.908231,1.32132,0.691406,5210,0.971669,1.36561,0.632813
5310,0.866147,1.3253,0.682292,5310,1.00572,1.43171,0.65625,5310,1.31757,1.72032,0.544271,5310,1.2324,1.59202,0.575521,5310,0.757886,1.22056,0.736979,5310,1.19837,1.55783,0.585938,5310,0.842984,1.2645,0.703125,5310,1.25008,1.64647,0.611979
5410,0.847869,1.32016,0.681641,5410,0.711269,1.16152,0.683594,5410,0.914504,1.33074,0.570313,5410,1.1124,1.48685,0.583984,5410,0.735296,1.20439,0.746094,5410,1.01521,1.38962,0.599609,5410,0.843876,1.28178,0.703125,5410,1.07672,1.48843,0.609375
5503,0.657702,1.13319,0.773438,5503,0.750145,1.20504,0.695313,5503,1.04013,1.46119,0.632813,5503,1.0498,1.44037,0.617188,5503,0.663117,1.14579,0.703125,5503,1.00858,1.39179,0.617188,5503,0.662848,1.10654,0.765625,5503,1.05613,1.47851,0.601563
5603,0.751988,1.2402,0.742188,5603,0.826933,1.28887,0.6875,5603,0.91817,1.35034,0.636719,5603,1.03341,1.42339,0.621094,5603,0.801691,1.29215,0.695313,5603,1.10173,1.49781,0.625,5603,0.831843,1.2865,0.726563,5603,0.954642,1.38982,0.625
5703,0.900375,1.39233,0.723958,5703,0.957946,1.42008,0.679688,5703,1.22168,1.65774,0.604167,5703,1.14355,1.54192,0.596354,5703,0.904193,1.40493,0.684896,5703,1.2037,1.60418,0.583333,5703,1.00037,1.4586,0.6875,5703,1.24648,1.68489,0.604167
5803,0.680925,1.18003,0.732422,5803,0.706981,1.1896,0.695313,5803,1.03894,1.49053,0.617188,5803,0.980156,1.38951,0.623047,5803,0.733983,1.24569,0.701172,5803,0.898938,1.30944,0.599609,5803,0.673881,1.14832,0.708984,5803,1.01542,1.47314,0.619141
