step, cross_entropy, loss, train_accuracy
1,2.50641,2.67858,0.109375
101,1.68714,1.86149,0.242188
201,1.37946,1.55504,0.330729
301,1.2464,1.42435,0.390625
394,1.02717,1.20782,0.679688
494,1.13595,1.31973,0.617188
594,0.992484,1.17958,0.622396
694,0.984621,1.17505,0.644531
787,0.62531,0.819273,0.75
887,0.850731,1.0487,0.714844
987,0.687452,0.889799,0.71875
1087,0.620639,0.827702,0.746094
1180,0.395788,0.607624,0.867188
1280,0.578314,0.79523,0.816406
1380,0.495852,0.717145,0.815104
1480,0.491717,0.718684,0.826172
1573,0.256738,0.488795,0.90625
1673,0.50567,0.742271,0.851563
1773,0.406676,0.648508,0.854167
1873,0.395892,0.643547,0.863281
1966,0.190875,0.443563,0.914063
2066,0.467905,0.725555,0.867188
2166,0.245438,0.508479,0.877604
2266,0.328384,0.595417,0.880859
2359,0.275052,0.546099,0.898438
2459,0.34526,0.620853,0.878906
2559,0.278192,0.558128,0.888021
2659,0.377683,0.661345,0.890625
2752,0.155608,0.441889,0.945313
2852,0.206474,0.496471,0.933594
2952,0.193998,0.486874,0.929688
3052,0.235323,0.530683,0.923828
3145,0.178971,0.477047,0.945313
3245,0.204731,0.504796,0.9375
3345,0.317026,0.62011,0.921875
3445,0.239721,0.545295,0.919922
3538,0.154505,0.461781,0.929688
3638,0.144506,0.453144,0.933594
3738,0.177931,0.486698,0.9375
3838,0.249196,0.55991,0.925781
3931,0.109484,0.422784,0.984375
4031,0.0601199,0.372545,0.984375
4131,0.0289047,0.34029,0.986979
4231,0.0318917,0.342204,0.988281
4324,0.0276766,0.336959,0.992188
4424,0.0200295,0.328223,0.996094
4524,0.0126652,0.319764,0.997396
4624,0.0157388,0.321729,0.996094
4717,0.0124465,0.317388,1.0
4817,0.0104338,0.314271,1.0
4917,0.0075384,0.310266,1.0
5017,0.00939656,0.311007,1.0
5110,0.00790228,0.308463,1.0
5210,0.00702636,0.306479,1.0
5310,0.00550996,0.303853,1.0
5410,0.00631812,0.303546,1.0
5503,0.00591934,0.302103,1.0
5603,0.00535946,0.300439,1.0
5703,0.00439572,0.29837,1.0
5803,0.00466996,0.297537,1.0
