step, cross_entropy, loss, train_accuracy
1,2.50984,2.68201,0.09375
101,1.69126,1.86437,0.214844
201,1.36056,1.53376,0.307292
301,1.25932,1.43332,0.376953
394,1.08175,1.2572,0.578125
494,1.09016,1.26809,0.585938
594,1.03993,1.22096,0.580729
694,1.03372,1.21835,0.601563
787,0.733457,0.921388,0.71875
887,0.832663,1.02454,0.722656
987,0.778715,0.974312,0.721354
1087,0.827635,1.0281,0.716797
1180,0.503435,0.708484,0.867188
1280,0.584467,0.794396,0.816406
1380,0.533925,0.748794,0.807292
1480,0.602794,0.823079,0.8125
1573,0.394446,0.619853,0.851563
1673,0.55676,0.787068,0.835938
1773,0.405645,0.641212,0.841146
1873,0.439047,0.679865,0.833984
1966,0.280006,0.526344,0.890625
2066,0.348909,0.601331,0.890625
2166,0.373892,0.630848,0.875
2266,0.245901,0.508257,0.886719
2359,0.224588,0.491947,0.914063
2459,0.415316,0.687167,0.890625
2559,0.274894,0.550834,0.880208
2659,0.178209,0.457466,0.894531
2752,0.215048,0.498694,0.929688
2852,0.371049,0.658449,0.898438
2952,0.211389,0.502618,0.911458
3052,0.285263,0.579788,0.90625
3145,0.209096,0.507225,0.921875
3245,0.235233,0.534665,0.917969
3345,0.172021,0.473752,0.927083
3445,0.160225,0.464226,0.933594
3538,0.115829,0.421059,0.96875
3638,0.317819,0.625345,0.914063
3738,0.120637,0.429879,0.921875
3838,0.109568,0.420215,0.929688
3931,0.0731664,0.38308,0.976563
4031,0.0720294,0.38104,0.984375
4131,0.0257703,0.333725,0.986979
4231,0.0229311,0.329809,0.988281
4324,0.0136863,0.319537,0.992188
4424,0.0420344,0.346799,0.992188
4524,0.00962376,0.313295,0.994792
4624,0.00865071,0.311217,0.996094
4717,0.00750949,0.309034,1.0
4817,0.0277167,0.328142,0.996094
4917,0.00684625,0.30617,0.997396
5017,0.0051218,0.303335,0.998047
5110,0.00544806,0.302619,1.0
5210,0.0220538,0.318126,0.996094
5310,0.00551675,0.300488,0.997396
5410,0.00373048,0.297596,0.998047
5503,0.00441093,0.297241,1.0
5603,0.0185923,0.310328,0.996094
5703,0.00469841,0.295341,0.997396
5803,0.00295617,0.292501,0.998047
