step, cross_entropy, loss, train_accuracy
1,2.50741,2.67958,0.101563
101,1.71738,1.89105,0.246094
201,1.32665,1.50084,0.325521
301,1.23233,1.40862,0.384766
394,1.03204,1.21094,0.609375
494,1.1217,1.30326,0.597656
594,0.987461,1.17205,0.609375
694,0.934707,1.12225,0.634766
787,0.665814,0.856857,0.75
887,0.839756,1.03449,0.699219
987,0.736791,0.935513,0.705729
1087,0.654031,0.857166,0.726563
1180,0.514141,0.721683,0.820313
1280,0.748285,0.960946,0.761719
1380,0.606511,0.824362,0.773438
1480,0.48673,0.709593,0.787109
1573,0.344221,0.571793,0.890625
1673,0.669277,0.902813,0.832031
1773,0.419691,0.659011,0.846354
1873,0.328488,0.573171,0.851563
1966,0.210119,0.460015,0.9375
2066,0.523209,0.778344,0.886719
2166,0.320271,0.580249,0.885417
2266,0.293604,0.558396,0.886719
2359,0.233913,0.503337,0.90625
2459,0.34465,0.618769,0.890625
2559,0.360475,0.639089,0.893229
2659,0.226918,0.508471,0.898438
2752,0.233986,0.520237,0.921875
2852,0.244912,0.53422,0.921875
2952,0.191132,0.482964,0.924479
3052,0.189436,0.48418,0.923828
3145,0.15581,0.453543,0.953125
3245,0.206111,0.506156,0.933594
3345,0.134354,0.436735,0.945313
3445,0.130069,0.434208,0.947266
3538,0.109726,0.416144,0.96875
3638,0.249314,0.556934,0.9375
3738,0.248605,0.557758,0.927083
3838,0.162822,0.473108,0.931641
3931,0.152768,0.463791,0.960938
4031,0.0310855,0.341206,0.980469
4131,0.0185143,0.327588,0.986979
4231,0.010468,0.318465,0.990234
4324,0.0340902,0.341062,0.992188
4424,0.014309,0.320191,0.996094
4524,0.00991946,0.314708,0.997396
4624,0.00576632,0.309451,0.998047
4717,0.0116826,0.314325,1.0
4817,0.010015,0.311555,1.0
4917,0.00744906,0.307885,1.0
5017,0.00435092,0.303677,1.0
5110,0.00598953,0.304273,1.0
5210,0.00793483,0.305115,1.0
5310,0.00592486,0.302002,1.0
5410,0.00358134,0.298552,1.0
5503,0.00457503,0.298509,1.0
5603,0.006536,0.299371,1.0
5703,0.00488896,0.296628,1.0
5803,0.00305228,0.293692,1.0
