step, cross_entropy, loss, train_accuracy
1,2.47969,2.65186,0.09375
101,1.69709,1.8712,0.21875
201,1.27696,1.45178,0.322917
301,1.21898,1.39519,0.373047
394,1.0433,1.22189,0.617188
494,1.13554,1.31717,0.605469
594,0.973209,1.15847,0.611979
694,0.950459,1.13935,0.626953
787,0.755032,0.947442,0.710938
887,1.01446,1.21143,0.652344
987,0.755367,0.956899,0.677083
1087,0.604506,0.810713,0.708984
1180,0.464593,0.675154,0.828125
1280,0.687229,0.902908,0.785156
1380,0.634031,0.855542,0.783854
1480,0.465465,0.692385,0.802734
1573,0.313724,0.54578,0.898438
1673,0.515307,0.752895,0.851563
1773,0.449329,0.692809,0.848958
1873,0.282615,0.531601,0.867188
1966,0.205697,0.459491,0.9375
2066,0.474093,0.73356,0.878906
2166,0.275142,0.540103,0.885417
2266,0.196483,0.465999,0.900391
2359,0.140883,0.413942,0.945313
2459,0.383076,0.660907,0.910156
2559,0.180382,0.462267,0.916667
2659,0.212822,0.498858,0.917969
2752,0.146078,0.436455,0.929688
2852,0.185972,0.479746,0.929688
2952,0.175621,0.472312,0.934896
3052,0.112005,0.411289,0.941406
3145,0.152856,0.454389,0.921875
3245,0.219185,0.522803,0.921875
3345,0.10713,0.412197,0.934896
3445,0.147559,0.453873,0.939453
3538,0.143841,0.452357,0.9375
3638,0.273615,0.582704,0.914063
3738,0.11284,0.421804,0.932292
3838,0.153274,0.464042,0.935547
3931,0.146667,0.458322,0.953125
4031,0.059956,0.370678,0.96875
4131,0.0456742,0.355335,0.976563
4231,0.0202026,0.328776,0.980469
4324,0.0125345,0.320073,1.0
4424,0.0198869,0.326325,0.996094
4524,0.0205214,0.325855,0.994792
4624,0.011365,0.315584,0.996094
4717,0.00624646,0.309419,1.0
4817,0.0126169,0.314678,1.0
4917,0.0121374,0.313085,1.0
5017,0.00755217,0.307381,1.0
5110,0.00447248,0.303256,1.0
5210,0.00853031,0.306202,1.0
5310,0.00883364,0.305395,1.0
5410,0.00573282,0.30118,1.0
5503,0.00353922,0.297948,1.0
5603,0.00643264,0.299736,1.0
5703,0.00698678,0.299187,1.0
5803,0.0046218,0.295718,1.0
