step, cross_entropy, loss, train_accuracy
1,2.63517,2.84725,0.0703125
101,2.42057,2.63265,0.105469
201,2.55959,2.77166,0.0963542
301,2.54448,2.75655,0.101563
394,2.61135,2.82342,0.0703125
494,2.40618,2.61825,0.105469
594,2.53501,2.74707,0.0963542
694,2.52158,2.73364,0.101563
787,2.58691,2.79898,0.0703125
887,2.3918,2.60386,0.105469
987,2.51049,2.72255,0.0963542
1087,2.49588,2.70794,0.101563
1180,2.56327,2.77533,0.0703125
1280,2.37828,2.59034,0.105469
1380,2.48587,2.69793,0.0963542
1480,2.4697,2.68175,0.101563
1573,2.54049,2.75254,0.0703125
1673,2.36631,2.57836,0.105469
1773,2.46372,2.67577,0.0963542
1873,2.44389,2.65594,0.101563
1966,2.5198,2.73185,0.0703125
2066,2.3542,2.56624,0.105469
2166,2.4414,2.65344,0.0963542
2266,2.41862,2.63067,0.101563
2359,2.50097,2.71301,0.0703125
2459,2.34268,2.55473,0.105469
2559,2.41983,2.63187,0.0963542
2659,2.39522,2.60726,0.101563
2752,2.48235,2.69439,0.0703125
2852,2.33056,2.54259,0.105469
2952,2.40011,2.61214,0.0963542
3052,2.37514,2.58717,0.101563
3145,2.46537,2.6774,0.0703125
3245,2.31901,2.53105,0.105469
3345,2.38351,2.59554,0.09375
3445,2.35807,2.5701,0.101563
3538,2.44999,2.66202,0.0703125
3638,2.3097,2.52173,0.105469
3738,2.36801,2.58004,0.09375
3838,2.34318,2.55521,0.101563
3931,2.43552,2.64755,0.0703125
4031,2.30387,2.5159,0.101563
4131,2.36025,2.57227,0.0911458
4231,2.33909,2.55111,0.0996094
4324,2.43415,2.64617,0.0703125
4424,2.30315,2.51517,0.101563
4524,2.35887,2.57089,0.0911458
4624,2.33783,2.54986,0.0996094
4717,2.43277,2.6448,0.0703125
4817,2.30243,2.51445,0.101563
4917,2.3575,2.56953,0.0911458
5017,2.33659,2.54861,0.0996094
5110,2.43142,2.64345,0.0703125
5210,2.3017,2.51373,0.101563
5310,2.35616,2.56818,0.0911458
5410,2.33536,2.54738,0.0996094
5503,2.43008,2.64211,0.0703125
5603,2.30097,2.51299,0.101563
5703,2.35483,2.56686,0.0911458
5803,2.33414,2.54617,0.0996094
