step, cross_entropy, loss, train_accuracy
1,2.67597,2.88805,0.0703125
101,2.41659,2.62867,0.105469
201,2.57352,2.7856,0.0963542
301,2.53986,2.75194,0.101563
394,2.65076,2.86283,0.0703125
494,2.40097,2.61304,0.105469
594,2.54713,2.75919,0.0963542
694,2.51226,2.72432,0.101563
787,2.62483,2.83689,0.0703125
887,2.38583,2.59789,0.105469
987,2.52226,2.73432,0.0963542
1087,2.48357,2.69563,0.101563
1180,2.59954,2.81159,0.0703125
1280,2.37186,2.58392,0.105469
1380,2.49825,2.71031,0.0963542
1480,2.4545,2.66655,0.101563
1573,2.57662,2.78867,0.0703125
1673,2.35904,2.57109,0.105469
1773,2.47335,2.6854,0.0963542
1873,2.42671,2.63876,0.101563
1966,2.55407,2.76612,0.0703125
2066,2.34717,2.55922,0.105469
2166,2.45226,2.6643,0.0963542
2266,2.39924,2.61129,0.101563
2359,2.5327,2.74474,0.0703125
2459,2.33705,2.54909,0.105469
2559,2.4324,2.64444,0.0963542
2659,2.37561,2.58765,0.101563
2752,2.51439,2.72642,0.0703125
2852,2.3283,2.54033,0.105469
2952,2.41439,2.62642,0.0963542
3052,2.3566,2.56863,0.103516
3145,2.49732,2.70935,0.0703125
3245,2.32083,2.53286,0.109375
3345,2.39911,2.61115,0.0963542
3445,2.3394,2.55143,0.103516
3538,2.48142,2.69345,0.0703125
3638,2.31321,2.52523,0.105469
3738,2.38534,2.59736,0.09375
3838,2.32419,2.53621,0.103516
3931,2.46617,2.6782,0.078125
4031,2.30761,2.51964,0.109375
4131,2.37821,2.59023,0.0963542
4231,2.31988,2.5319,0.105469
4324,2.46466,2.67669,0.078125
4424,2.30693,2.51896,0.109375
4524,2.37694,2.58896,0.0963542
4624,2.31856,2.53058,0.105469
4717,2.46316,2.67519,0.078125
4817,2.30627,2.51829,0.109375
4917,2.3757,2.58773,0.0963542
5017,2.31726,2.52929,0.105469
5110,2.46169,2.67371,0.078125
5210,2.30559,2.51762,0.109375
5310,2.37447,2.58649,0.0963542
5410,2.31602,2.52804,0.105469
5503,2.46021,2.67223,0.078125
5603,2.30491,2.51694,0.109375
5703,2.37325,2.58527,0.0963542
5803,2.31477,2.5268,0.105469
