step, cross_entropy, loss, train_accuracy
1,2.65588,2.86795,0.0703125
101,2.42629,2.63836,0.105469
201,2.55452,2.76659,0.0963542
301,2.53437,2.74645,0.101563
394,2.62923,2.8413,0.0703125
494,2.40919,2.62126,0.105469
594,2.53275,2.74482,0.0963542
694,2.51068,2.72274,0.101563
787,2.60342,2.81549,0.0703125
887,2.39415,2.60621,0.105469
987,2.5121,2.72416,0.0963542
1087,2.48771,2.69977,0.101563
1180,2.57845,2.79051,0.0703125
1280,2.38011,2.59216,0.105469
1380,2.49207,2.70413,0.0963542
1480,2.46432,2.67638,0.101563
1573,2.55397,2.76603,0.0703125
1673,2.36776,2.57982,0.105469
1773,2.4741,2.68615,0.0963542
1873,2.44236,2.65441,0.101563
1966,2.53091,2.74295,0.0703125
2066,2.35586,2.5679,0.105469
2166,2.45758,2.66962,0.0963542
2266,2.42055,2.6326,0.101563
2359,2.50908,2.72113,0.0703125
2459,2.34456,2.5566,0.105469
2559,2.44057,2.65261,0.0963542
2659,2.39896,2.611,0.101563
2752,2.48934,2.70138,0.0703125
2852,2.334,2.54604,0.105469
2952,2.42561,2.63765,0.09375
3052,2.37711,2.58915,0.0996094
3145,2.47148,2.68351,0.0703125
3245,2.32392,2.53595,0.105469
3345,2.40994,2.62197,0.09375
3445,2.35769,2.56972,0.101563
3538,2.45433,2.66636,0.0703125
3638,2.31358,2.52561,0.105469
3738,2.39596,2.60798,0.09375
3838,2.3414,2.55342,0.105469
3931,2.43853,2.65056,0.0703125
4031,2.30615,2.51817,0.109375
4131,2.38892,2.60094,0.0963542
4231,2.33695,2.54897,0.107422
4324,2.43703,2.64906,0.0703125
4424,2.30523,2.51726,0.109375
4524,2.38761,2.59963,0.0963542
4624,2.33561,2.54763,0.107422
4717,2.43553,2.64756,0.0703125
4817,2.30431,2.51634,0.109375
4917,2.38632,2.59834,0.0963542
5017,2.33429,2.54632,0.107422
5110,2.43405,2.64607,0.0703125
5210,2.30342,2.51545,0.109375
5310,2.38505,2.59707,0.0963542
5410,2.33299,2.54501,0.107422
5503,2.43252,2.64455,0.0703125
5603,2.30255,2.51457,0.109375
5703,2.38378,2.59581,0.0963542
5803,2.3317,2.54372,0.107422
