step, cross_entropy, loss, train_accuracy
1,2.64064,2.64064,0.0703125
101,1.71759,1.71759,0.230469
201,1.49743,1.49743,0.294271
301,1.27196,1.27196,0.355469
394,1.02529,1.02529,0.578125
494,1.09084,1.09084,0.570313
594,0.960189,0.960189,0.59375
694,0.923909,0.923909,0.615234
787,0.612165,0.612165,0.78125
887,0.856171,0.856171,0.726563
987,0.683154,0.683154,0.726563
1087,0.639554,0.639554,0.742188
1180,0.387107,0.387107,0.835938
1280,0.585002,0.585002,0.816406
1380,0.499168,0.499168,0.815104
1480,0.361502,0.361502,0.832031
1573,0.194606,0.194606,0.921875
1673,0.463293,0.463293,0.890625
1773,0.376001,0.376001,0.877604
1873,0.233072,0.233072,0.890625
1966,0.130422,0.130422,0.9375
2066,0.26232,0.26232,0.925781
2166,0.350325,0.350325,0.921875
2266,0.147904,0.147904,0.927734
2359,0.102195,0.102195,0.96875
2459,0.298899,0.298899,0.929688
2559,0.19672,0.19672,0.932292
2659,0.0979776,0.0979776,0.9375
2752,0.0649937,0.0649937,0.976563
2852,0.186437,0.186437,0.957031
2952,0.0733467,0.0733467,0.966146
3052,0.0986718,0.0986718,0.964844
3145,0.0535864,0.0535864,0.984375
3245,0.162504,0.162504,0.96875
3345,0.174519,0.174519,0.960938
3445,0.108741,0.108741,0.960938
3538,0.0480487,0.0480487,0.992188
3638,0.0571923,0.0571923,0.980469
3738,0.0631093,0.0631093,0.979167
3838,0.0536633,0.0536633,0.982422
3931,0.0257885,0.0257885,0.992188
4031,0.0086905,0.0086905,0.996094
4131,0.0217356,0.0217356,0.994792
4231,0.00472584,0.00472584,0.996094
4324,0.00733947,0.00733947,1.0
4424,0.00537559,0.00537559,1.0
4524,0.00439975,0.00439975,1.0
4624,0.00284859,0.00284859,1.0
4717,0.00475353,0.00475353,1.0
4817,0.00392093,0.00392093,1.0
4917,0.00258015,0.00258015,1.0
5017,0.00200909,0.00200909,1.0
5110,0.00368489,0.00368489,1.0
5210,0.00312395,0.00312395,1.0
5310,0.00185747,0.00185747,1.0
5410,0.00157957,0.00157957,1.0
5503,0.00305174,0.00305174,1.0
5603,0.00258271,0.00258271,1.0
5703,0.00147435,0.00147435,1.0
5803,0.00130455,0.00130455,1.0
