step, cross_entropy, loss, train_accuracy
1,2.86722,2.86722,0.078125
101,2.30398,2.30398,0.0820313
201,2.30495,2.30495,0.0755208
301,2.3067,2.3067,0.0761719
394,2.30546,2.30546,0.078125
494,2.30675,2.30675,0.0703125
594,2.30466,2.30466,0.0677083
694,2.30526,2.30526,0.0722656
787,2.30503,2.30503,0.078125
887,2.30647,2.30647,0.0703125
987,2.3045,2.3045,0.0729167
1087,2.30507,2.30507,0.0742188
1180,2.30588,2.30588,0.078125
1280,2.30697,2.30697,0.0742188
1380,2.30299,2.30299,0.078125
1480,2.30918,2.30918,0.0820313
1573,2.30279,2.30279,0.0859375
1673,2.30937,2.30937,0.09375
1773,2.29704,2.29704,0.0963542
1873,2.28874,2.28874,0.109375
1966,2.28821,2.28821,0.109375
2066,2.29358,2.29358,0.117188
2166,2.29319,2.29319,0.111979
2266,2.24518,2.24518,0.128906
2359,2.22971,2.22971,0.1875
2459,2.2024,2.2024,0.199219
2559,2.24038,2.24038,0.182292
2659,2.16573,2.16573,0.1875
2752,2.17408,2.17408,0.1875
2852,2.10193,2.10193,0.230469
2952,2.14396,2.14396,0.226563
3052,2.05586,2.05586,0.230469
3145,1.94417,1.94417,0.273438
3245,1.9414,1.9414,0.289063
3345,2.00378,2.00378,0.28125
3445,1.93358,1.93358,0.279297
3538,1.86415,1.86415,0.320313
3638,1.80518,1.80518,0.34375
3738,1.87361,1.87361,0.328125
3838,1.85449,1.85449,0.320313
3931,1.78054,1.78054,0.320313
4031,1.71094,1.71094,0.371094
4131,1.7856,1.7856,0.351563
4231,1.77943,1.77943,0.34375
4324,1.63393,1.63393,0.367188
4424,1.68748,1.68748,0.390625
4524,1.77143,1.77143,0.367188
4624,1.76479,1.76479,0.357422
4717,1.61812,1.61812,0.367188
4817,1.67171,1.67171,0.394531
4917,1.75938,1.75938,0.367188
5017,1.75192,1.75192,0.357422
5110,1.606,1.606,0.375
5210,1.65909,1.65909,0.398438
5310,1.74479,1.74479,0.369792
5410,1.74088,1.74088,0.361328
5503,1.59529,1.59529,0.382813
5603,1.6489,1.6489,0.402344
5703,1.73255,1.73255,0.375
5803,1.72971,1.72971,0.365234
