step, cross_entropy, loss, train_accuracy
1,2.87067,2.87067,0.0546875
101,2.30695,2.30695,0.0742188
201,2.30558,2.30558,0.0703125
301,2.30472,2.30472,0.0742188
394,2.30334,2.30334,0.0859375
494,2.30198,2.30198,0.0859375
594,2.30819,2.30819,0.0807292
694,2.30947,2.30947,0.0820313
787,2.30218,2.30218,0.09375
887,2.3044,2.3044,0.0898438
987,2.31111,2.31111,0.0989583
1087,2.30072,2.30072,0.103516
1180,2.29245,2.29245,0.132813
1280,2.29009,2.29009,0.140625
1380,2.2783,2.2783,0.148438
1480,2.23856,2.23856,0.148438
1573,2.19387,2.19387,0.1875
1673,2.12165,2.12165,0.203125
1773,2.19199,2.19199,0.210938
1873,2.07892,2.07892,0.220703
1966,1.97617,1.97617,0.226563
2066,1.9445,1.9445,0.265625
2166,2.0099,2.0099,0.273438
2266,1.9312,1.9312,0.279297
2359,1.87518,1.87518,0.28125
2459,1.76987,1.76987,0.335938
2559,1.8615,1.8615,0.333333
2659,1.87345,1.87345,0.34375
2752,1.80529,1.80529,0.320313
2852,1.68289,1.68289,0.363281
2952,1.74738,1.74738,0.367188
3052,1.78382,1.78382,0.371094
3145,1.73681,1.73681,0.34375
3245,1.61205,1.61205,0.402344
3345,1.64744,1.64744,0.40625
3445,1.71953,1.71953,0.402344
3538,1.68665,1.68665,0.367188
3638,1.54453,1.54453,0.421875
3738,1.56938,1.56938,0.421875
3838,1.65466,1.65466,0.419922
3931,1.40776,1.40776,0.460938
4031,1.48681,1.48681,0.464844
4131,1.50589,1.50589,0.458333
4231,1.5011,1.5011,0.466797
4324,1.36285,1.36285,0.4375
4424,1.47445,1.47445,0.457031
4524,1.49237,1.49237,0.460938
4624,1.4912,1.4912,0.46875
4717,1.35073,1.35073,0.429688
4817,1.46436,1.46436,0.453125
4917,1.47928,1.47928,0.455729
5017,1.48147,1.48147,0.466797
5110,1.33995,1.33995,0.429688
5210,1.45663,1.45663,0.453125
5310,1.4685,1.4685,0.458333
5410,1.47318,1.47318,0.474609
5503,1.32935,1.32935,0.429688
5603,1.44965,1.44965,0.453125
5703,1.45843,1.45843,0.455729
5803,1.46541,1.46541,0.472656
