step, cross_entropy, loss, train_accuracy
1,3.52197,3.80764,0.171875
101,2.30499,2.59034,0.144531
201,2.30269,2.58782,0.127604
301,2.30042,2.58533,0.125
394,2.28599,2.57069,0.15625
494,2.26246,2.54696,0.179688
594,2.26594,2.55024,0.182292
694,2.20408,2.48818,0.189453
787,2.17876,2.46268,0.234375
887,2.14561,2.42934,0.234375
987,2.16924,2.45278,0.231771
1087,2.17683,2.46018,0.240234
1180,2.13428,2.41745,0.257813
1280,2.06002,2.34301,0.273438
1380,2.12171,2.40451,0.270833
1480,2.1271,2.40972,0.28125
1573,2.09555,2.378,0.3125
1673,2.03797,2.32024,0.308594
1773,2.10161,2.3837,0.302083
1873,2.08672,2.36863,0.304688
1966,2.07043,2.35217,0.3125
2066,2.02879,2.31036,0.320313
2166,2.08301,2.3644,0.309896
2266,2.06512,2.34633,0.308594
2359,2.05862,2.33967,0.328125
2459,2.01444,2.29532,0.335938
2559,2.06303,2.34375,0.330729
2659,2.0584,2.33894,0.324219
2752,2.06152,2.3419,0.351563
2852,1.9994,2.27961,0.351563
2952,1.98802,2.2681,0.348958
3052,1.96411,2.24403,0.347656
3145,2.01608,2.29586,0.359375
3245,1.84133,2.12097,0.402344
3345,1.81227,2.0918,0.377604
3445,1.78429,2.0637,0.378906
3538,1.80436,2.08366,0.351563
3638,1.78109,2.06027,0.386719
3738,1.75858,2.03764,0.401042
3838,1.71726,1.99621,0.416016
3931,1.77451,2.05335,0.390625
4031,1.7137,1.99242,0.414063
4131,1.71922,1.99782,0.419271
4231,1.70752,1.98601,0.431641
4324,1.72179,2.00018,0.445313
4424,1.66918,1.94745,0.453125
4524,1.67314,1.9513,0.445313
4624,1.69312,1.97117,0.449219
4717,1.68632,1.96427,0.445313
4817,1.62821,1.90606,0.460938
4917,1.63278,1.91052,0.460938
5017,1.66913,1.94676,0.462891
5110,1.65834,1.93588,0.476563
5210,1.59338,1.87082,0.480469
5310,1.59005,1.86739,0.471354
5410,1.64055,1.91779,0.474609
5503,1.62601,1.90317,0.492188
5603,1.56449,1.84156,0.496094
5703,1.55879,1.83577,0.484375
5803,1.61308,1.88997,0.484375
