step, cross_entropy, loss, train_accuracy
1,3.52042,3.80608,0.179688
101,2.30374,2.58909,0.132813
201,2.30074,2.58586,0.125
301,2.30171,2.58661,0.123047
394,2.28819,2.57289,0.140625
494,2.2608,2.5453,0.167969
594,2.25512,2.53941,0.169271
694,2.20777,2.49187,0.175781
787,2.18781,2.47173,0.25
887,2.14023,2.42395,0.230469
987,2.16677,2.45031,0.223958
1087,2.15824,2.44158,0.230469
1180,2.14654,2.42971,0.242188
1280,2.06435,2.34733,0.261719
1380,2.11848,2.40128,0.260417
1480,2.11136,2.39397,0.277344
1573,2.11667,2.39911,0.304688
1673,2.03129,2.31355,0.304688
1773,2.0964,2.37849,0.291667
1873,2.00342,2.28534,0.304688
1966,2.06538,2.34713,0.3125
2066,1.93889,2.22047,0.351563
2166,2.02253,2.30395,0.346354
2266,1.8889,2.17017,0.333984
2359,1.86644,2.14757,0.289063
2459,1.84207,2.12306,0.339844
2559,1.83982,2.12068,0.351563
2659,1.79526,2.07597,0.363281
2752,1.8168,2.09738,0.375
2852,1.79924,2.07968,0.394531
2952,1.79013,2.07043,0.393229
3052,1.76875,2.04892,0.398438
3145,1.76424,2.04428,0.398438
3245,1.72841,2.00833,0.417969
3345,1.73872,2.01851,0.421875
3445,1.70629,1.98594,0.433594
3538,1.75651,2.03606,0.390625
3638,1.64704,1.92646,0.429688
3738,1.71627,1.99557,0.429688
3838,1.69318,1.97237,0.4375
3931,1.70661,1.98569,0.445313
4031,1.59983,1.87879,0.457031
4131,1.68746,1.9663,0.447917
4231,1.68137,1.9601,0.453125
4324,1.67427,1.95291,0.453125
4424,1.56417,1.84269,0.460938
4524,1.65698,1.93539,0.453125
4624,1.66356,1.94187,0.458984
4717,1.63458,1.91279,0.460938
4817,1.53739,1.8155,0.464844
4917,1.63661,1.91462,0.450521
5017,1.6464,1.92431,0.458984
5110,1.60546,1.88328,0.484375
5210,1.51373,1.79145,0.480469
5310,1.61724,1.89488,0.463542
5410,1.62887,1.90641,0.470703
5503,1.57227,1.84973,0.507813
5603,1.48932,1.76669,0.5
5703,1.5873,1.86459,0.479167
5803,1.60474,1.88195,0.484375
