step, cross_entropy, loss, train_accuracy
1,3.53451,3.82018,0.179688
101,2.30319,2.58855,0.132813
201,2.29876,2.58389,0.117188
301,2.30187,2.58678,0.117188
394,2.26811,2.55282,0.148438
494,2.24265,2.52716,0.171875
594,2.22994,2.51425,0.179688
694,2.19995,2.48406,0.195313
787,2.16235,2.44629,0.234375
887,2.13506,2.41881,0.214844
987,2.13049,2.41405,0.221354
1087,2.14689,2.43026,0.240234
1180,2.1196,2.4028,0.257813
1280,2.04958,2.33263,0.285156
1380,2.06842,2.35131,0.28125
1480,2.08345,2.36617,0.291016
1573,2.07665,2.35923,0.265625
1673,1.94772,2.23017,0.324219
1773,1.97279,2.2551,0.317708
1873,1.94136,2.22352,0.328125
1966,2.04473,2.32676,0.296875
2066,1.91758,2.19949,0.335938
2166,1.93752,2.2193,0.338542
2266,1.87919,2.16085,0.34375
2359,2.00569,2.28723,0.320313
2459,1.87326,2.15469,0.347656
2559,1.89848,2.1798,0.348958
2659,1.7572,2.0384,0.357422
2752,1.77377,2.0549,0.382813
2852,1.72295,2.00397,0.394531
2952,1.76762,2.04856,0.390625
3052,1.64344,1.92427,0.40625
3145,1.63892,1.91967,0.460938
3245,1.65217,1.93281,0.441406
3345,1.69118,1.97173,0.434896
3445,1.59336,1.87381,0.441406
3538,1.59274,1.87312,0.476563
3638,1.61402,1.8943,0.445313
3738,1.62006,1.90025,0.450521
3838,1.56346,1.84355,0.462891
3931,1.55285,1.83286,0.5
4031,1.57831,1.85824,0.472656
4131,1.56479,1.84464,0.46875
4231,1.53495,1.8147,0.486328
4324,1.5021,1.78178,0.515625
4424,1.43577,1.71538,0.53125
4524,1.40038,1.67993,0.528646
4624,1.50458,1.78405,0.53125
4717,1.32142,1.60085,0.5625
4817,1.38478,1.66417,0.546875
4917,1.32965,1.60899,0.549479
5017,1.28086,1.56016,0.554688
5110,1.17347,1.45274,0.578125
5210,1.21403,1.49328,0.574219
5310,1.2107,1.48992,0.559896
5410,1.21672,1.4959,0.5625
5503,1.10394,1.38311,0.59375
5603,1.15662,1.4358,0.582031
5703,1.13044,1.40959,0.578125
5803,1.17264,1.45177,0.582031
