step, cross_entropy, loss, train_accuracy
1,2.65822,2.8703,0.0703125
101,1.74055,1.95328,0.1875
201,1.37403,1.58661,0.289063
301,1.23892,1.45234,0.359375
394,1.06959,1.28459,0.664063
494,1.01001,1.22744,0.667969
594,1.0016,1.22146,0.658854
694,0.952956,1.17604,0.646484
787,0.538283,0.764245,0.8125
887,0.799807,1.02944,0.746094
987,0.739506,0.972971,0.747396
1087,0.573461,0.811593,0.765625
1180,0.319527,0.56201,0.890625
1280,0.645267,0.892724,0.816406
1380,0.566843,0.819369,0.815104
1480,0.381682,0.639075,0.818359
1573,0.273519,0.536045,0.90625
1673,0.455493,0.722666,0.867188
1773,0.324873,0.597313,0.882813
1873,0.294499,0.571837,0.890625
1966,0.181712,0.462981,0.9375
2066,0.374675,0.660084,0.898438
2166,0.227405,0.516975,0.90625
2266,0.196049,0.489567,0.916016
2359,0.0864164,0.383136,0.96875
2459,0.230909,0.53112,0.941406
2559,0.202847,0.505336,0.9375
2659,0.137942,0.443048,0.939453
2752,0.120813,0.428478,0.96875
2852,0.226664,0.536574,0.929688
2952,0.132268,0.444303,0.9375
3052,0.108248,0.421253,0.943359
3145,0.0939776,0.408021,0.96875
3245,0.162763,0.477284,0.949219
3345,0.194584,0.508207,0.947917
3445,0.134954,0.448256,0.945313
3538,0.0976567,0.41151,0.953125
3638,0.175122,0.491239,0.9375
3738,0.116659,0.432499,0.9375
3838,0.0883222,0.403623,0.945313
3931,0.0796099,0.392942,0.96875
4031,0.0367955,0.349158,0.980469
4131,0.025748,0.337,0.984375
4231,0.00427273,0.314392,0.988281
4324,0.00482972,0.313877,1.0
4424,0.0111014,0.319004,1.0
4524,0.00940568,0.316163,0.997396
4624,0.00207414,0.307679,0.998047
4717,0.00346642,0.307992,1.0
4817,0.00637294,0.30975,1.0
4917,0.00302891,0.305259,1.0
5017,0.00160417,0.302686,1.0
5110,0.00281034,0.302819,1.0
5210,0.00477,0.303636,1.0
5310,0.00218474,0.299912,1.0
5410,0.00135626,0.297944,1.0
5503,0.00244717,0.297972,1.0
5603,0.00391995,0.298314,1.0
5703,0.00181679,0.295083,1.0
5803,0.00118909,0.293328,1.0
