step, cross_entropy, loss, train_accuracy
1,2.66002,2.8721,0.0703125
101,1.75767,1.97061,0.175781
201,1.3636,1.57572,0.28125
301,1.20452,1.41792,0.349609
394,0.954487,1.16949,0.640625
494,1.09484,1.31195,0.621094
594,1.01521,1.23484,0.614583
694,0.884661,1.1074,0.634766
787,0.593543,0.819597,0.765625
887,0.749488,0.979483,0.730469
987,0.827271,1.06151,0.716146
1087,0.576192,0.81475,0.730469
1180,0.384646,0.62806,0.867188
1280,0.644008,0.892185,0.820313
1380,0.547526,0.800658,0.822917
1480,0.425199,0.683835,0.830078
1573,0.333607,0.597856,0.882813
1673,0.420901,0.690554,0.863281
1773,0.361874,0.636042,0.867188
1873,0.306974,0.585289,0.873047
1966,0.307202,0.590523,0.898438
2066,0.297747,0.586005,0.898438
2166,0.286111,0.578887,0.901042
2266,0.244104,0.541011,0.904297
2359,0.122962,0.423104,0.9375
2459,0.220512,0.524485,0.921875
2559,0.215066,0.521638,0.929688
2659,0.158149,0.467489,0.933594
2752,0.187258,0.497265,0.929688
2852,0.186481,0.498068,0.925781
2952,0.161618,0.475656,0.934896
3052,0.133137,0.447262,0.9375
3145,0.205595,0.521054,0.9375
3245,0.279214,0.597261,0.917969
3345,0.133572,0.452975,0.924479
3445,0.120154,0.437891,0.931641
3538,0.143631,0.462705,0.960938
3638,0.13535,0.454329,0.953125
3738,0.141607,0.45971,0.955729
3838,0.106975,0.425545,0.958984
3931,0.0812832,0.400162,0.96875
4031,0.0333162,0.351222,0.980469
4131,0.0147044,0.331493,0.984375
4231,0.00454256,0.320186,0.988281
4324,0.0107545,0.325313,1.0
4424,0.0108844,0.324288,1.0
4524,0.00661586,0.318866,1.0
4624,0.00238049,0.313464,1.0
4717,0.00642359,0.316415,1.0
4817,0.00574525,0.314577,1.0
4917,0.0044223,0.312095,1.0
5017,0.00171358,0.308221,1.0
5110,0.00448071,0.309901,1.0
5210,0.00407517,0.308341,1.0
5310,0.00341758,0.30653,1.0
5410,0.00139262,0.303348,1.0
5503,0.00350984,0.304388,1.0
5603,0.00326426,0.302997,1.0
5703,0.00284085,0.301431,1.0
5803,0.00119483,0.29864,1.0
