step, cross_entropy, loss, train_accuracy
1,2.65895,2.87103,0.0703125
101,1.64181,1.85501,0.214844
201,1.35272,1.5666,0.299479
301,1.15184,1.36744,0.369141
394,1.01761,1.23497,0.65625
494,1.1079,1.32718,0.625
594,0.945451,1.16726,0.630208
694,0.98863,1.21322,0.634766
787,0.665051,0.892398,0.773438
887,0.874309,1.10501,0.722656
987,0.722077,0.957017,0.716146
1087,0.56235,0.801951,0.744141
1180,0.447675,0.691861,0.820313
1280,0.645034,0.894085,0.796875
1380,0.60793,0.862274,0.789063
1480,0.48783,0.74829,0.798828
1573,0.298608,0.563762,0.921875
1673,0.416258,0.687163,0.886719
1773,0.305017,0.581122,0.880208
1873,0.329998,0.611235,0.878906
1966,0.314433,0.599714,0.882813
2066,0.359689,0.649992,0.871094
2166,0.236471,0.530028,0.888021
2266,0.331396,0.629504,0.888672
2359,0.210122,0.511756,0.921875
2459,0.281221,0.58604,0.898438
2559,0.277195,0.585106,0.908854
2659,0.335188,0.647155,0.908203
2752,0.146338,0.459819,0.945313
2852,0.234143,0.549739,0.941406
2952,0.218606,0.536835,0.940104
3052,0.217988,0.538275,0.9375
3145,0.0876789,0.407894,0.96875
3245,0.219041,0.539902,0.953125
3345,0.13084,0.450784,0.955729
3445,0.113303,0.434001,0.955078
3538,0.120698,0.442599,0.96875
3638,0.146307,0.467976,0.953125
3738,0.0688613,0.390483,0.963542
3838,0.157043,0.478509,0.951172
3931,0.0747104,0.395774,0.976563
4031,0.0296856,0.349746,0.988281
4131,0.0252897,0.344219,0.989583
4231,0.00966267,0.327432,0.992188
4324,0.0103395,0.327017,1.0
4424,0.0144566,0.329966,1.0
4524,0.00566467,0.320007,1.0
4624,0.00552851,0.318694,1.0
4717,0.00568951,0.317756,1.0
4817,0.00966113,0.320555,1.0
4917,0.00407078,0.313795,1.0
5017,0.0040262,0.312577,1.0
5110,0.00416586,0.311622,1.0
5210,0.00701624,0.313306,1.0
5310,0.00324389,0.308371,1.0
5410,0.00319806,0.30716,1.0
5503,0.00334806,0.306226,1.0
5603,0.00560742,0.307329,1.0
5703,0.00274736,0.303317,1.0
5803,0.00267092,0.302088,1.0
