step, cross_entropy, loss, train_accuracy
1,2.65709,2.86916,0.0703125
101,1.64743,1.86017,0.199219
201,1.40305,1.61552,0.286458
301,1.0981,1.31206,0.378906
394,0.882969,1.09887,0.6875
494,1.04762,1.26516,0.636719
594,0.960715,1.18037,0.622396
694,0.815786,1.03839,0.640625
787,0.594962,0.820827,0.804688
887,0.762523,0.991954,0.746094
987,0.671156,0.904651,0.744792
1087,0.647388,0.885389,0.746094
1180,0.440589,0.683026,0.875
1280,0.571612,0.818989,0.824219
1380,0.418394,0.670584,0.833333
1480,0.4435,0.701196,0.839844
1573,0.354654,0.617464,0.867188
1673,0.350199,0.618316,0.847656
1773,0.374426,0.647153,0.84375
1873,0.242591,0.519869,0.855469
1966,0.2771,0.559475,0.914063
2066,0.265061,0.552693,0.917969
2166,0.412126,0.70356,0.903646
2266,0.294069,0.589856,0.900391
2359,0.249478,0.549673,0.921875
2459,0.354085,0.658161,0.898438
2559,0.238849,0.54655,0.903646
2659,0.185155,0.495077,0.916016
2752,0.232932,0.545506,0.9375
2852,0.179514,0.494027,0.941406
2952,0.0808335,0.397048,0.953125
3052,0.113275,0.432042,0.958984
3145,0.1271,0.447633,0.945313
3245,0.140116,0.461788,0.953125
3345,0.093711,0.415836,0.960938
3445,0.150672,0.472874,0.958984
3538,0.158086,0.479362,0.953125
3638,0.213793,0.535839,0.945313
3738,0.0816463,0.403531,0.958333
3838,0.0612804,0.380898,0.964844
3931,0.0616578,0.380689,0.984375
4031,0.0197591,0.337809,0.992188
4131,0.0140697,0.330995,0.994792
4231,0.00720627,0.322982,0.996094
4324,0.00489415,0.319579,1.0
4424,0.00630417,0.319827,1.0
4524,0.00661892,0.318977,1.0
4624,0.00330998,0.314498,1.0
4717,0.00301526,0.313105,1.0
4817,0.00429161,0.313215,1.0
4917,0.00471368,0.31247,1.0
5017,0.00233468,0.308924,1.0
5110,0.00242282,0.307919,1.0
5210,0.0033105,0.307647,1.0
5310,0.00383086,0.307008,1.0
5410,0.00184501,0.303864,1.0
5503,0.00206719,0.303004,1.0
5603,0.00274317,0.30253,1.0
5703,0.00330583,0.301945,1.0
5803,0.00156156,0.299054,1.0
