step, cross_entropy, loss, train_accuracy
1,2.65421,2.86629,0.0703125
101,1.79853,2.01096,0.207031
201,1.38592,1.59659,0.286458
301,1.23086,1.44101,0.361328
394,1.13835,1.34873,0.5625
494,1.20532,1.41685,0.546875
594,1.04181,1.25532,0.557292
694,0.992059,1.20748,0.580078
787,0.712198,0.930014,0.734375
887,0.909634,1.13007,0.710938
987,0.750456,0.97404,0.71875
1087,0.683119,0.910164,0.726563
1180,0.447466,0.678105,0.804688
1280,0.661132,0.89561,0.765625
1380,0.557386,0.796351,0.763021
1480,0.438369,0.681749,0.783203
1573,0.303994,0.551852,0.882813
1673,0.607012,0.860119,0.816406
1773,0.475789,0.733931,0.820313
1873,0.403387,0.666724,0.830078
1966,0.205618,0.473992,0.921875
2066,0.445045,0.718876,0.871094
2166,0.316469,0.594548,0.869792
2266,0.30989,0.592351,0.871094
2359,0.185796,0.472613,0.953125
2459,0.337506,0.629069,0.910156
2559,0.296006,0.591017,0.898438
2659,0.196372,0.495007,0.90625
2752,0.169107,0.471668,0.945313
2852,0.190172,0.495551,0.933594
2952,0.224034,0.531348,0.932292
3052,0.141032,0.451093,0.9375
3145,0.167743,0.480069,0.953125
3245,0.201091,0.514411,0.9375
3345,0.16362,0.478803,0.940104
3445,0.142039,0.458396,0.943359
3538,0.0552843,0.373298,0.992188
3638,0.256377,0.575284,0.953125
3738,0.214828,0.535474,0.940104
3838,0.0804846,0.402138,0.947266
3931,0.657896,0.980479,0.8125
4031,1.37513,1.89237,0.652344
4131,1.09343,1.54693,0.622396
4231,0.880201,1.3083,0.638672
4324,0.766924,1.18227,0.742188
4424,0.948435,1.36787,0.703125
4524,0.92669,1.34519,0.708333
4624,0.799611,1.22456,0.714844
4717,0.637378,1.06938,0.773438
4817,0.657411,1.10431,0.753906
4917,0.840613,1.29212,0.736979
5017,0.754187,1.21633,0.742188
5110,0.639568,1.10995,0.796875
5210,0.687558,1.17499,0.761719
5310,0.82846,1.32037,0.742188
5410,0.667078,1.16528,0.757813
5503,0.590735,1.08757,0.804688
5603,0.576962,1.09122,0.773438
5703,0.964964,1.48238,0.755208
5803,0.704342,1.23158,0.757813
