step, cross_entropy, loss, train_accuracy
1,2.66586,2.87793,0.0703125
101,1.7482,1.96028,0.226563
201,1.39442,1.60556,0.315104
301,1.35698,1.56835,0.359375
394,1.12474,1.33726,0.601563
494,1.1425,1.357,0.605469
594,0.972528,1.18972,0.611979
694,1.00973,1.22986,0.625
787,0.77212,0.995658,0.742188
887,0.808943,1.03567,0.695313
987,0.689117,0.919497,0.713542
1087,0.61757,0.852008,0.726563
1180,0.43926,0.677539,0.835938
1280,0.633728,0.875996,0.789063
1380,0.54729,0.793846,0.802083
1480,0.473458,0.724585,0.808594
1573,0.312776,0.568178,0.875
1673,0.456915,0.716987,0.847656
1773,0.406558,0.671593,0.859375
1873,0.341247,0.61042,0.863281
1966,0.250967,0.524516,0.90625
2066,0.520747,0.799124,0.851563
2166,0.280296,0.563325,0.867188
2266,0.218462,0.504482,0.882813
2359,0.189869,0.479329,0.921875
2459,0.357788,0.651692,0.890625
2559,0.198623,0.495569,0.901042
2659,0.227216,0.526814,0.90625
2752,0.113886,0.416509,0.960938
2852,0.253355,0.55938,0.933594
2952,0.213592,0.522378,0.929688
3052,0.153386,0.462757,0.9375
3145,0.090684,0.40202,0.96875
3245,0.295339,0.609046,0.9375
3345,0.201732,0.516631,0.940104
3445,0.214734,0.530606,0.9375
3538,0.140795,0.457999,0.945313
3638,0.249389,0.568478,0.917969
3738,0.122155,0.440227,0.927083
3838,0.168476,0.486372,0.927734
3931,0.604692,0.924463,0.84375
4031,1.30878,1.80677,0.6875
4131,1.15222,1.59458,0.638021
4231,0.953034,1.37701,0.642578
4324,0.824698,1.23974,0.695313
4424,0.84291,1.25652,0.683594
4524,0.925744,1.34581,0.682292
4624,0.758227,1.19286,0.703125
4717,0.651088,1.09099,0.796875
4817,0.593801,1.04025,0.796875
4917,0.747714,1.19986,0.783854
5017,0.680574,1.15057,0.783203
5110,0.766191,1.23832,0.734375
5210,0.700996,1.18481,0.746094
5310,1.01596,1.5043,0.721354
5410,0.602106,1.10298,0.744141
5503,0.680905,1.19174,0.765625
5603,0.700479,1.21343,0.753906
5703,0.704916,1.22174,0.744792
5803,0.678477,1.2156,0.753906
