step_mut45_150MR1bgr, cross_entropy_mut45_150MR1bgr, loss_mut45_150MR1bgr, train_accuracy_mut45_150MR1bgr,step_mut45_150MR1brg, cross_entropy_mut45_150MR1brg, loss_mut45_150MR1brg, train_accuracy_mut45_150MR1brg,step_mut45_150MR1gbr, cross_entropy_mut45_150MR1gbr, loss_mut45_150MR1gbr, train_accuracy_mut45_150MR1gbr,step_mut45_150MR1grb, cross_entropy_mut45_150MR1grb, loss_mut45_150MR1grb, train_accuracy_mut45_150MR1grb,step_mut45_150MR1rbg, cross_entropy_mut45_150MR1rbg, loss_mut45_150MR1rbg, train_accuracy_mut45_150MR1rbg,step_mut45_150MR1rgb, cross_entropy_mut45_150MR1rgb, loss_mut45_150MR1rgb, train_accuracy_mut45_150MR1rgb
2459,0.357788,0.651692,0.890625,2459,0.299291,0.595281,0.917969,2459,0.339131,0.631638,0.914063,2459,0.308785,0.597475,0.894531,2459,0.337506,0.629069,0.910156,2459,0.358513,0.654268,0.890625
2559,0.198623,0.495569,0.901042,2559,0.288676,0.587708,0.911458,2559,0.30111,0.597402,0.914063,2559,0.348931,0.641443,0.880208,2559,0.296006,0.591017,0.898438,2559,0.271007,0.570438,0.90625
2659,0.227216,0.526814,0.90625,2659,0.218249,0.520636,0.910156,2659,0.218804,0.518857,0.914063,2659,0.235232,0.531915,0.892578,2659,0.196372,0.495007,0.90625,2659,0.246154,0.548358,0.908203
2752,0.113886,0.416509,0.960938,2752,0.243276,0.548942,0.914063,2752,0.136484,0.439131,0.945313,2752,0.177639,0.477467,0.953125,2752,0.169107,0.471668,0.945313,2752,0.153693,0.459183,0.9375
2852,0.253355,0.55938,0.933594,2852,0.169836,0.478847,0.929688,2852,0.235189,0.539947,0.9375,2852,0.28417,0.58683,0.914063,2852,0.190172,0.495551,0.933594,2852,0.290099,0.598012,0.90625
2952,0.213592,0.522378,0.929688,2952,0.172936,0.483772,0.929688,2952,0.243388,0.55007,0.929688,2952,0.190471,0.496206,0.921875,2952,0.224034,0.531348,0.932292,2952,0.28832,0.598139,0.90625
3052,0.153386,0.462757,0.9375,3052,0.235913,0.548899,0.929688,3052,0.123884,0.434135,0.941406,3052,0.254979,0.563483,0.925781,3052,0.141032,0.451093,0.9375,3052,0.133092,0.44442,0.916016
3145,0.090684,0.40202,0.96875,3145,0.164285,0.480364,0.960938,3145,0.127887,0.439931,0.960938,3145,0.112361,0.423551,0.96875,3145,0.167743,0.480069,0.953125,3145,0.152975,0.465857,0.96875
3245,0.295339,0.609046,0.9375,3245,0.180703,0.499372,0.945313,3245,0.279237,0.592957,0.933594,3245,0.184901,0.496762,0.941406,3245,0.201091,0.514411,0.9375,3245,0.164704,0.480614,0.960938
3345,0.201732,0.516631,0.940104,3345,0.219413,0.540075,0.942708,3345,0.161876,0.476763,0.924479,3345,0.262066,0.576102,0.929688,3345,0.16362,0.478803,0.940104,3345,0.111787,0.429194,0.963542
3445,0.214734,0.530606,0.9375,3445,0.13122,0.453646,0.951172,3445,0.176765,0.492688,0.925781,3445,0.176166,0.491728,0.927734,3445,0.142039,0.458396,0.943359,3445,0.106528,0.42461,0.962891
3538,0.140795,0.457999,0.945313,3538,0.15707,0.48012,0.953125,3538,0.154795,0.471642,0.953125,3538,0.143733,0.460854,0.96875,3538,0.0552843,0.373298,0.992188,3538,0.173085,0.492901,0.960938
3638,0.249389,0.568478,0.917969,3638,0.158627,0.484776,0.941406,3638,0.134087,0.452243,0.957031,3638,0.219624,0.536804,0.957031,3638,0.256377,0.575284,0.953125,3638,0.173051,0.494499,0.941406
3738,0.122155,0.440227,0.927083,3738,0.116641,0.444968,0.945313,3738,0.138362,0.45586,0.953125,3738,0.179676,0.498711,0.953125,3738,0.214828,0.535474,0.940104,3738,0.1237,0.445291,0.945313
3838,0.168476,0.486372,0.927734,3838,0.22946,0.557913,0.935547,3838,0.0934503,0.41011,0.953125,3838,0.172631,0.491975,0.947266,3838,0.0804846,0.402138,0.947266,3838,0.180682,0.502018,0.947266
3931,0.604692,0.924463,0.84375,3931,0.53976,0.868192,0.84375,3931,0.266925,0.584747,0.929688,3931,0.386819,0.707585,0.835938,3931,0.657896,0.980479,0.8125,3931,0.383813,0.705652,0.882813
4031,1.30878,1.80677,0.6875,4031,1.27486,1.78125,0.671875,4031,1.24591,1.76061,0.722656,4031,1.36474,1.88093,0.667969,4031,1.37513,1.89237,0.652344,4031,1.2574,1.79988,0.707031
4131,1.15222,1.59458,0.638021,4131,1.19041,1.64139,0.638021,4131,1.09796,1.56418,0.684896,4131,1.28245,1.72545,0.614583,4131,1.09343,1.54693,0.622396,4131,1.16425,1.63443,0.661458
4231,0.953034,1.37701,0.642578,4231,0.920813,1.34662,0.638672,4231,0.996675,1.44047,0.679688,4231,1.11049,1.51536,0.609375,4231,0.880201,1.3083,0.638672,4231,0.985013,1.41303,0.642578
4324,0.824698,1.23974,0.695313,4324,0.7583,1.17649,0.6875,4324,0.642423,1.0696,0.78125,4324,0.790945,1.17248,0.695313,4324,0.766924,1.18227,0.742188,4324,0.933655,1.3444,0.617188
4424,0.84291,1.25652,0.683594,4424,0.949362,1.36824,0.660156,4424,0.859302,1.28537,0.714844,4424,0.954659,1.33256,0.671875,4424,0.948435,1.36787,0.703125,4424,0.834343,1.2449,0.671875
4524,0.925744,1.34581,0.682292,4524,0.86324,1.2801,0.658854,4524,0.949687,1.37699,0.697917,4524,0.990903,1.36846,0.645833,4524,0.92669,1.34519,0.708333,4524,1.00936,1.42141,0.677083
4624,0.758227,1.19286,0.703125,4624,0.782265,1.20761,0.673828,4624,0.719777,1.15552,0.697266,4624,0.760823,1.14767,0.662109,4624,0.799611,1.22456,0.714844,4624,0.743224,1.16717,0.697266
4717,0.651088,1.09099,0.796875,4717,0.639591,1.0664,0.804688,4717,0.629631,1.06869,0.773438,4717,0.708389,1.10237,0.773438,4717,0.637378,1.06938,0.773438,4717,0.629614,1.05587,0.75
4817,0.593801,1.04025,0.796875,4817,0.790838,1.22773,0.765625,4817,0.752555,1.20446,0.746094,4817,0.852742,1.25979,0.734375,4817,0.657411,1.10431,0.753906,4817,0.670496,1.10873,0.765625
4917,0.747714,1.19986,0.783854,4917,0.873477,1.32123,0.734375,4917,0.832664,1.28886,0.742188,4917,0.931245,1.34699,0.705729,4917,0.840613,1.29212,0.736979,4917,0.878179,1.32715,0.744792
5017,0.680574,1.15057,0.783203,5017,0.665763,1.13049,0.75,5017,0.58135,1.05329,0.753906,5017,0.610819,1.04057,0.724609,5017,0.754187,1.21633,0.742188,5017,0.79014,1.24665,0.736328
5110,0.766191,1.23832,0.734375,5110,0.679623,1.14949,0.765625,5110,0.648493,1.12681,0.765625,5110,0.608245,1.04116,0.804688,5110,0.639568,1.10995,0.796875,5110,0.632755,1.101,0.78125
5210,0.700996,1.18481,0.746094,5210,0.755139,1.23073,0.753906,5210,0.697984,1.19012,0.753906,5210,0.685267,1.13394,0.765625,5210,0.687558,1.17499,0.761719,5210,0.630628,1.10285,0.773438
5310,1.01596,1.5043,0.721354,5310,0.758733,1.24808,0.75,5310,0.975365,1.46896,0.736979,5310,0.881087,1.33682,0.755208,5310,0.82846,1.32037,0.742188,5310,0.863307,1.34273,0.757813
5410,0.602106,1.10298,0.744141,5410,0.555465,1.0526,0.759766,5410,0.697619,1.20437,0.744141,5410,0.663994,1.13235,0.763672,5410,0.667078,1.16528,0.757813,5410,0.782655,1.27621,0.744141
5503,0.680905,1.19174,0.765625,5503,0.599139,1.09852,0.789063,5503,0.473226,0.980646,0.8125,5503,0.66268,1.13737,0.773438,5503,0.590735,1.08757,0.804688,5503,0.588356,1.08773,0.789063
5603,0.700479,1.21343,0.753906,5603,0.702558,1.20791,0.753906,5603,0.606427,1.1196,0.808594,5603,0.600058,1.08073,0.773438,5603,0.576962,1.09122,0.773438,5603,0.647941,1.15297,0.789063
5703,0.704916,1.22174,0.744792,5703,0.790298,1.308,0.739583,5703,0.784048,1.30383,0.783854,5703,0.898027,1.38566,0.752604,5703,0.964964,1.48238,0.755208,5703,0.698357,1.20413,0.770833
5803,0.678477,1.2156,0.753906,5803,0.523189,1.04794,0.761719,5803,0.586482,1.12292,0.792969,5803,0.573237,1.0726,0.767578,5803,0.704342,1.23158,0.757813,5803,0.6511,1.16449,0.767578
