step, cross_entropy, loss, train_accuracy
1,2.64588,2.85796,0.0703125
101,1.66459,1.87697,0.226563
201,1.35468,1.56681,0.315104
301,1.20472,1.41698,0.386719
394,1.00304,1.21636,0.632813
494,1.1391,1.3542,0.59375
594,1.07496,1.29216,0.604167
694,0.959194,1.17919,0.626953
787,0.679203,0.901899,0.765625
887,0.782436,1.00856,0.726563
987,0.740008,0.969719,0.734375
1087,0.649131,0.882538,0.734375
1180,0.478767,0.716041,0.835938
1280,0.707485,0.949209,0.789063
1380,0.436598,0.683201,0.8125
1480,0.533322,0.784298,0.810547
1573,0.344,0.599409,0.875
1673,0.517344,0.777447,0.84375
1773,0.309004,0.574584,0.859375
1873,0.284364,0.554248,0.871094
1966,0.307652,0.582294,0.914063
2066,0.371761,0.650975,0.882813
2166,0.323007,0.6068,0.885417
2266,0.315197,0.602349,0.888672
2359,0.240503,0.532558,0.929688
2459,0.358513,0.654268,0.890625
2559,0.271007,0.570438,0.90625
2659,0.246154,0.548358,0.908203
2752,0.153693,0.459183,0.9375
2852,0.290099,0.598012,0.90625
2952,0.28832,0.598139,0.90625
3052,0.133092,0.44442,0.916016
3145,0.152975,0.465857,0.96875
3245,0.164704,0.480614,0.960938
3345,0.111787,0.429194,0.963542
3445,0.106528,0.42461,0.962891
3538,0.173085,0.492901,0.960938
3638,0.173051,0.494499,0.941406
3738,0.1237,0.445291,0.945313
3838,0.180682,0.502018,0.947266
3931,0.383813,0.705652,0.882813
4031,1.2574,1.79988,0.707031
4131,1.16425,1.63443,0.661458
4231,0.985013,1.41303,0.642578
4324,0.933655,1.3444,0.617188
4424,0.834343,1.2449,0.671875
4524,1.00936,1.42141,0.677083
4624,0.743224,1.16717,0.697266
4717,0.629614,1.05587,0.75
4817,0.670496,1.10873,0.765625
4917,0.878179,1.32715,0.744792
5017,0.79014,1.24665,0.736328
5110,0.632755,1.101,0.78125
5210,0.630628,1.10285,0.773438
5310,0.863307,1.34273,0.757813
5410,0.782655,1.27621,0.744141
5503,0.588356,1.08773,0.789063
5603,0.647941,1.15297,0.789063
5703,0.698357,1.20413,0.770833
5803,0.6511,1.16449,0.767578
