step, cross_entropy, loss, train_accuracy
1,2.6708,2.6708,0.0703125
101,1.78734,1.78734,0.191406
201,1.29754,1.29754,0.299479
301,1.26338,1.26338,0.369141
394,1.01569,1.01569,0.601563
494,1.04127,1.04127,0.589844
594,0.902051,0.902051,0.611979
694,0.928566,0.928566,0.626953
787,0.63087,0.63087,0.78125
887,0.782461,0.782461,0.753906
987,0.764028,0.764028,0.752604
1087,0.688818,0.688818,0.761719
1180,0.45503,0.45503,0.828125
1280,0.598588,0.598588,0.796875
1380,0.475016,0.475016,0.8125
1480,0.427147,0.427147,0.830078
1573,0.308803,0.308803,0.859375
1673,0.427863,0.427863,0.847656
1773,0.290417,0.290417,0.869792
1873,0.327639,0.327639,0.871094
1966,0.27591,0.27591,0.890625
2066,0.377178,0.377178,0.863281
2166,0.15693,0.15693,0.888021
2266,0.285013,0.285013,0.890625
2359,0.263643,0.263643,0.898438
2459,0.264113,0.264113,0.90625
2559,0.188337,0.188337,0.911458
2659,0.195513,0.195513,0.914063
2752,0.0991396,0.0991396,0.953125
2852,0.223243,0.223243,0.949219
2952,0.0857465,0.0857465,0.960938
3052,0.138982,0.138982,0.957031
3145,0.0730174,0.0730174,0.976563
3245,0.0975144,0.0975144,0.976563
3345,0.0549024,0.0549024,0.981771
3445,0.0614312,0.0614312,0.980469
3538,0.149393,0.149393,0.953125
3638,0.0530818,0.0530818,0.96875
3738,0.162295,0.162295,0.960938
3838,0.0584846,0.0584846,0.962891
3931,0.0275413,0.0275413,0.992188
4031,0.0102879,0.0102879,0.996094
4131,0.011875,0.011875,0.994792
4231,0.0200577,0.0200577,0.992188
4324,0.00837848,0.00837848,1.0
4424,0.00392127,0.00392127,1.0
4524,0.00253467,0.00253467,1.0
4624,0.00745754,0.00745754,1.0
4717,0.00275018,0.00275018,1.0
4817,0.00286974,0.00286974,1.0
4917,0.00189617,0.00189617,1.0
5017,0.00471377,0.00471377,1.0
5110,0.00206143,0.00206143,1.0
5210,0.00237208,0.00237208,1.0
5310,0.00158278,0.00158278,1.0
5410,0.00353853,0.00353853,1.0
5503,0.0016649,0.0016649,1.0
5603,0.0020439,0.0020439,1.0
5703,0.00138065,0.00138065,1.0
5803,0.00285447,0.00285447,1.0
