step, cross_entropy, loss, train_accuracy
1,2.51879,2.73087,0.109375
101,1.66826,1.88044,0.238281
201,1.46861,1.67857,0.3125
237,1.42602,1.63556,0.445313
337,1.25958,1.46885,0.484375
437,1.18614,1.39668,0.523438
473,1.15848,1.36984,0.578125
573,1.08704,1.30122,0.578125
673,0.859922,1.07795,0.619792
709,0.845468,1.06482,0.710938
809,0.778261,1.00203,0.714844
909,0.732908,0.962355,0.726563
945,0.70352,0.934765,0.757813
1045,0.714474,0.952265,0.757813
1145,0.63795,0.882538,0.763021
1181,0.550858,0.798103,0.820313
1281,0.426654,0.681063,0.828125
1381,0.427683,0.689319,0.830729
1417,0.556681,0.821222,0.867188
1517,0.4475,0.720267,0.851563
1617,0.531786,0.813052,0.846354
1653,0.340505,0.62492,0.890625
1753,0.337205,0.628766,0.878906
1853,0.223049,0.521844,0.890625
1889,0.327407,0.628386,0.867188
1989,0.241031,0.549222,0.882813
2089,0.232573,0.546494,0.888021
2125,0.287259,0.603088,0.882813
2225,0.133685,0.456599,0.917969
2325,0.19007,0.51574,0.911458
2361,0.195565,0.522483,0.9375
2461,0.0950722,0.426859,0.957031
2561,0.165697,0.501143,0.950521
2597,0.178878,0.515315,0.945313
2697,0.120532,0.460619,0.949219
2797,0.21126,0.554431,0.942708
2833,0.0970033,0.440221,0.96875
2933,0.101662,0.447001,0.96875
3033,0.104079,0.450811,0.966146
3069,0.102897,0.449942,0.945313
3169,0.0882435,0.436023,0.953125
3269,0.164694,0.515131,0.950521
3305,0.0840481,0.434867,0.976563
3405,0.165142,0.515669,0.957031
3505,0.0531297,0.403896,0.966146
