step, cross_entropy, loss, train_accuracy
1,2.667,2.87907,0.0703125
101,1.68842,1.90061,0.210938
201,1.37527,1.58591,0.304688
301,1.33684,1.54781,0.369141
394,1.09298,1.30505,0.617188
494,1.03161,1.24536,0.617188
594,0.971637,1.18773,0.622396
694,0.970003,1.18894,0.634766
787,0.69936,0.920895,0.773438
887,0.749911,0.97458,0.730469
987,0.736771,0.965115,0.726563
1087,0.747028,0.979479,0.748047
1180,0.474426,0.710979,0.820313
1280,0.720768,0.961769,0.785156
1380,0.492761,0.738402,0.796875
1480,0.504174,0.754611,0.802734
1573,0.371933,0.627523,0.867188
1673,0.448675,0.709499,0.847656
1773,0.409031,0.675417,0.846354
1873,0.402686,0.674361,0.839844
1966,0.230665,0.508303,0.921875
2066,0.381973,0.663632,0.882813
2166,0.306903,0.593128,0.885417
2266,0.243686,0.533787,0.894531
2359,0.185807,0.479763,0.945313
2459,0.26916,0.567029,0.921875
2559,0.167215,0.46867,0.924479
2659,0.224038,0.52783,0.923828
2752,0.175774,0.482399,0.929688
2852,0.188421,0.498089,0.9375
2952,0.198349,0.510179,0.942708
3052,0.182931,0.496616,0.941406
3145,0.190741,0.506473,0.9375
3245,0.24332,0.562005,0.929688
3345,0.096855,0.416247,0.942708
3445,0.228625,0.550057,0.939453
3538,0.0669134,0.38896,0.984375
3638,0.213619,0.536817,0.953125
3738,0.143515,0.467775,0.950521
3838,0.163953,0.48815,0.947266
3931,0.0987517,0.423271,0.960938
4031,0.0343438,0.35789,0.980469
4131,0.0140416,0.336469,0.986979
4231,0.0246964,0.345976,0.986328
4324,0.0089372,0.329127,1.0
4424,0.0139914,0.333026,1.0
4524,0.00621272,0.324089,1.0
4624,0.00969849,0.326405,1.0
4717,0.00540862,0.321013,1.0
4817,0.0101167,0.324555,1.0
4917,0.00403235,0.317305,1.0
5017,0.00627308,0.318374,1.0
5110,0.00399744,0.314999,1.0
5210,0.00802265,0.317861,1.0
5310,0.00296913,0.311645,1.0
5410,0.00471554,0.312225,1.0
5503,0.00321895,0.309638,1.0
5603,0.00658302,0.311846,1.0
5703,0.00235431,0.306464,1.0
5803,0.00386308,0.306817,1.0
