step, cross_entropy, loss, train_accuracy
1,2.67695,2.88902,0.0703125
101,1.72851,1.94031,0.214844
201,1.44222,1.65331,0.302083
301,1.24614,1.45742,0.367188
394,1.05506,1.26686,0.601563
494,1.23014,1.44338,0.558594
594,1.02477,1.2396,0.575521
694,0.911916,1.12865,0.599609
787,0.709773,0.92881,0.75
887,0.922555,1.14448,0.710938
987,0.687245,0.912055,0.713542
1087,0.647345,0.87568,0.742188
1180,0.487074,0.719171,0.835938
1280,0.691198,0.927418,0.796875
1380,0.497222,0.737896,0.807292
1480,0.430215,0.675528,0.822266
1573,0.391772,0.642148,0.859375
1673,0.49662,0.752172,0.84375
1773,0.568533,0.828797,0.830729
1873,0.322317,0.587296,0.847656
1966,0.224544,0.493899,0.929688
2066,0.416241,0.689744,0.882813
2166,0.241745,0.520005,0.893229
2266,0.305984,0.588808,0.894531
2359,0.207387,0.494467,0.914063
2459,0.324239,0.61535,0.902344
2559,0.290311,0.585786,0.901042
2659,0.194711,0.493558,0.912109
2752,0.175308,0.476849,0.9375
2852,0.28506,0.588616,0.925781
2952,0.229934,0.536316,0.924479
3052,0.230183,0.539129,0.925781
3145,0.102851,0.414382,0.96875
3245,0.320509,0.634141,0.925781
3345,0.167738,0.483962,0.934896
3445,0.191383,0.508193,0.933594
3538,0.0860314,0.403852,0.96875
3638,0.251689,0.569986,0.933594
3738,0.121752,0.440646,0.942708
3838,0.165205,0.485085,0.943359
3931,0.0781162,0.399447,0.976563
4031,0.0348029,0.355215,0.984375
4131,0.0382201,0.357554,0.986979
4231,0.0155775,0.333801,0.988281
4324,0.0141081,0.331276,1.0
4424,0.0110798,0.327122,1.0
4524,0.0167192,0.331632,0.997396
4624,0.00861505,0.322383,0.998047
4717,0.00885524,0.321548,1.0
4817,0.00777655,0.319328,1.0
4917,0.0104825,0.320892,1.0
5017,0.00566223,0.314919,1.0
5110,0.00652984,0.31471,1.0
5210,0.00591264,0.312951,1.0
5310,0.00741945,0.313315,1.0
5410,0.00413206,0.308879,1.0
5503,0.00529012,0.308966,1.0
5603,0.00485371,0.307393,1.0
5703,0.00576299,0.307166,1.0
5803,0.00325495,0.303517,1.0
