step, cross_entropy, loss, train_accuracy
1,2.66477,2.87684,0.0703125
101,1.70459,1.91716,0.207031
201,1.35659,1.56767,0.3125
301,1.31231,1.52342,0.375
394,1.1166,1.32833,0.59375
494,1.21005,1.42342,0.566406
594,1.00407,1.21936,0.580729
694,0.940343,1.15831,0.607422
787,0.682593,0.903169,0.78125
887,0.825457,1.04905,0.714844
987,0.709355,0.936374,0.716146
1087,0.69339,0.924529,0.720703
1180,0.368469,0.60316,0.851563
1280,0.680714,0.920132,0.777344
1380,0.572099,0.81636,0.773438
1480,0.48299,0.732131,0.787109
1573,0.296259,0.550116,0.90625
1673,0.540335,0.798975,0.855469
1773,0.443531,0.70702,0.84375
1873,0.300916,0.569525,0.847656
1966,0.281338,0.554505,0.898438
2066,0.467524,0.745574,0.855469
2166,0.342915,0.625373,0.856771
2266,0.227927,0.514342,0.871094
2359,0.186015,0.477321,0.929688
2459,0.27349,0.567834,0.917969
2559,0.206908,0.503961,0.916667
2659,0.256667,0.55709,0.914063
2752,0.163653,0.46856,0.9375
2852,0.259553,0.56675,0.917969
2952,0.221483,0.531425,0.921875
3052,0.165718,0.477914,0.923828
3145,0.132453,0.446726,0.960938
3245,0.288883,0.605083,0.921875
3345,0.147798,0.465605,0.932292
3445,0.193328,0.512614,0.935547
3538,0.0665086,0.387129,0.984375
3638,0.191461,0.513029,0.957031
3738,0.169505,0.492895,0.947917
3838,0.133595,0.457483,0.949219
3931,0.0692312,0.393406,0.984375
4031,0.058319,0.381541,0.984375
4131,0.0202332,0.342359,0.989583
4231,0.0153687,0.336366,0.992188
4324,0.0248362,0.344757,0.992188
4424,0.0304108,0.349192,0.992188
4524,0.00859312,0.326228,0.994792
4624,0.00723171,0.323705,0.996094
4717,0.0117198,0.3271,0.992188
4817,0.0161258,0.330353,0.996094
4917,0.00568767,0.318757,0.997396
5017,0.00512626,0.317028,0.998047
5110,0.0064789,0.317287,1.0
5210,0.0108511,0.320505,1.0
5310,0.00424945,0.312746,1.0
5410,0.00396143,0.311295,1.0
5503,0.0042265,0.310473,1.0
5603,0.00804646,0.313144,1.0
5703,0.00343792,0.307385,1.0
5803,0.00320128,0.305994,1.0
