step, cross_entropy, loss, train_accuracy
1,2.6686,2.88068,0.0703125
101,1.72386,1.93748,0.214844
201,1.33136,1.54556,0.307292
301,1.13211,1.34791,0.369141
394,0.940512,1.15798,0.664063
494,1.11527,1.33485,0.640625
594,0.963073,1.18487,0.645833
694,0.930108,1.15474,0.652344
787,0.694323,0.921469,0.757813
887,0.857744,1.08776,0.726563
987,0.730588,0.964018,0.723958
1087,0.659432,0.897341,0.742188
1180,0.362224,0.60415,0.875
1280,0.692743,0.93894,0.808594
1380,0.550579,0.801525,0.796875
1480,0.356621,0.612569,0.822266
1573,0.246486,0.507277,0.921875
1673,0.428273,0.693567,0.882813
1773,0.385535,0.655115,0.877604
1873,0.276002,0.550654,0.880859
1966,0.21954,0.498227,0.945313
2066,0.386162,0.669,0.890625
2166,0.223531,0.509968,0.895833
2266,0.1627,0.4536,0.904297
2359,0.142238,0.436346,0.945313
2459,0.265823,0.562685,0.925781
2559,0.326457,0.626855,0.914063
2659,0.161403,0.465113,0.921875
2752,0.112297,0.417985,0.976563
2852,0.182633,0.489537,0.964844
2952,0.136513,0.447418,0.960938
3052,0.209068,0.521852,0.951172
3145,0.0795223,0.393833,0.976563
3245,0.202375,0.518135,0.945313
3345,0.13579,0.453007,0.947917
3445,0.084161,0.403648,0.957031
3538,0.0985507,0.419136,0.96875
3638,0.136294,0.457228,0.960938
3738,0.121378,0.442695,0.958333
3838,0.166091,0.487861,0.953125
3931,0.118154,0.441187,0.960938
4031,0.0729424,0.395045,0.972656
4131,0.0257007,0.346701,0.979167
4231,0.041619,0.361489,0.982422
4324,0.010631,0.329427,1.0
4424,0.0388105,0.356462,0.996094
4524,0.00546532,0.321968,0.997396
4624,0.00985448,0.325196,0.998047
4717,0.00597361,0.320228,1.0
4817,0.0160981,0.329194,1.0
4917,0.00367296,0.315611,1.0
5017,0.00583042,0.316603,1.0
5110,0.00426703,0.313952,1.0
5210,0.0103518,0.318879,1.0
5310,0.00283215,0.310203,1.0
5410,0.0041422,0.310352,1.0
5503,0.00346194,0.308591,1.0
5603,0.00804019,0.312019,1.0
5703,0.0023429,0.305173,1.0
5803,0.00325364,0.304933,1.0
