step, cross_entropy, loss, train_accuracy
1,2.64216,2.64216,0.0703125
101,1.8296,1.8296,0.207031
201,1.54868,1.54868,0.276042
301,1.43818,1.43818,0.328125
394,1.21777,1.21777,0.546875
494,1.20428,1.20428,0.546875
594,1.14864,1.14864,0.557292
694,1.12201,1.12201,0.570313
787,0.898736,0.898736,0.695313
887,1.04087,1.04087,0.648438
987,0.892071,0.892071,0.661458
1087,0.844485,0.844485,0.673828
1180,0.640722,0.640722,0.773438
1280,0.901331,0.901331,0.71875
1380,0.716562,0.716562,0.736979
1480,0.744841,0.744841,0.730469
1573,0.483565,0.483565,0.804688
1673,0.771414,0.771414,0.769531
1773,0.603358,0.603358,0.765625
1873,0.573948,0.573948,0.765625
1966,0.443991,0.443991,0.828125
2066,0.529881,0.529881,0.832031
2166,0.478149,0.478149,0.830729
2266,0.404365,0.404365,0.832031
2359,0.267642,0.267642,0.914063
2459,0.383082,0.383082,0.886719
2559,0.390084,0.390084,0.877604
2659,0.183331,0.183331,0.894531
2752,0.261753,0.261753,0.914063
2852,0.359062,0.359062,0.902344
2952,0.242441,0.242441,0.903646
3052,0.164706,0.164706,0.908203
3145,0.127281,0.127281,0.953125
3245,0.223999,0.223999,0.945313
3345,0.213014,0.213014,0.932292
3445,0.214803,0.214803,0.925781
3538,0.110314,0.110314,0.976563
3638,0.165376,0.165376,0.953125
3738,0.103265,0.103265,0.953125
3838,0.0968832,0.0968832,0.953125
3931,0.122218,0.122218,0.953125
4031,0.128866,0.128866,0.953125
4131,0.0460398,0.0460398,0.960938
4231,0.0176264,0.0176264,0.970703
4324,0.0191765,0.0191765,0.992188
4424,0.0525061,0.0525061,0.988281
4524,0.0174945,0.0174945,0.989583
4624,0.011769,0.011769,0.992188
4717,0.0117923,0.0117923,1.0
4817,0.0317468,0.0317468,0.996094
4917,0.00945311,0.00945311,0.997396
5017,0.00832982,0.00832982,0.998047
5110,0.00844848,0.00844848,1.0
5210,0.0219307,0.0219307,1.0
5310,0.00608383,0.00608383,1.0
5410,0.00652513,0.00652513,1.0
5503,0.00659777,0.00659777,1.0
5603,0.016454,0.016454,1.0
5703,0.00434444,0.00434444,1.0
5803,0.00534134,0.00534134,1.0
