step, cross_entropy, loss, train_accuracy
1,2.6468,2.6468,0.0703125
101,1.83671,1.83671,0.183594
201,1.53928,1.53928,0.255208
301,1.43133,1.43133,0.318359
394,1.29103,1.29103,0.507813
494,1.24492,1.24492,0.511719
594,1.10794,1.10794,0.526042
694,1.16747,1.16747,0.539063
787,0.870302,0.870303,0.6875
887,1.02655,1.02655,0.652344
987,0.921022,0.921022,0.653646
1087,0.845481,0.845481,0.669922
1180,0.649807,0.649807,0.78125
1280,0.83262,0.832621,0.742188
1380,0.718666,0.718666,0.726563
1480,0.705623,0.705623,0.738281
1573,0.540152,0.540152,0.804688
1673,0.68723,0.68723,0.78125
1773,0.518484,0.518484,0.786458
1873,0.57648,0.57648,0.791016
1966,0.410424,0.410424,0.84375
2066,0.546417,0.546417,0.816406
2166,0.438143,0.438143,0.822917
2266,0.460907,0.460907,0.828125
2359,0.3165,0.3165,0.875
2459,0.501993,0.501993,0.859375
2559,0.274833,0.274833,0.872396
2659,0.354758,0.354758,0.882813
2752,0.292313,0.292313,0.875
2852,0.350968,0.350968,0.859375
2952,0.245735,0.245735,0.877604
3052,0.253065,0.253065,0.882813
3145,0.233064,0.233064,0.929688
3245,0.221514,0.221514,0.925781
3345,0.211227,0.211227,0.927083
3445,0.170608,0.170608,0.929688
3538,0.177013,0.177013,0.914063
3638,0.196728,0.196728,0.933594
3738,0.107452,0.107452,0.945313
3838,0.136178,0.136178,0.947266
3931,0.103853,0.103853,0.953125
4031,0.0218253,0.0218253,0.976563
4131,0.022358,0.022358,0.981771
4231,0.0202168,0.0202169,0.984375
4324,0.0470249,0.047025,0.984375
4424,0.0102055,0.0102056,0.992188
4524,0.00744948,0.00744954,0.994792
4624,0.00941282,0.00941288,0.996094
4717,0.024866,0.0248661,0.984375
4817,0.00752758,0.00752764,0.992188
4917,0.00548612,0.00548618,0.994792
5017,0.00626872,0.00626877,0.996094
5110,0.0119563,0.0119564,1.0
5210,0.00589369,0.00589374,1.0
5310,0.00436593,0.00436599,1.0
5410,0.00467692,0.00467697,1.0
5503,0.0076181,0.00761816,1.0
5603,0.00483121,0.00483126,1.0
5703,0.00364075,0.00364081,1.0
5803,0.00377485,0.00377491,1.0
