step, cross_entropy, loss, train_accuracy
1,2.64064,2.64064,0.0703125
101,1.67591,1.67591,0.222656
201,1.4407,1.4407,0.296875
301,1.27606,1.27606,0.357422
394,1.07024,1.07024,0.625
494,1.17102,1.17102,0.589844
594,0.960459,0.960459,0.604167
694,1.06597,1.06597,0.607422
787,0.608793,0.608793,0.789063
887,0.82322,0.82322,0.753906
987,0.632513,0.632514,0.765625
1087,0.709718,0.709718,0.763672
1180,0.434325,0.434325,0.84375
1280,0.632665,0.632665,0.796875
1380,0.453221,0.453221,0.802083
1480,0.458287,0.458288,0.804688
1573,0.272479,0.272479,0.914063
1673,0.477112,0.477112,0.871094
1773,0.373987,0.373988,0.869792
1873,0.284707,0.284707,0.876953
1966,0.204168,0.204168,0.929688
2066,0.308779,0.308779,0.90625
2166,0.406777,0.406777,0.890625
2266,0.258101,0.258101,0.896484
2359,0.1612,0.1612,0.953125
2459,0.332948,0.332948,0.902344
2559,0.170649,0.170649,0.916667
2659,0.178746,0.178746,0.921875
2752,0.13919,0.13919,0.960938
2852,0.168666,0.168666,0.949219
2952,0.101271,0.101271,0.958333
3052,0.0481877,0.0481877,0.964844
3145,0.124254,0.124254,0.984375
3245,0.124839,0.124839,0.96875
3345,0.080593,0.0805931,0.966146
3445,0.0837923,0.0837924,0.966797
3538,0.0815119,0.0815119,0.96875
3638,0.0502335,0.0502335,0.976563
3738,0.084302,0.0843021,0.971354
3838,0.0735815,0.0735815,0.970703
3931,0.0437222,0.0437223,0.976563
4031,0.00681893,0.006819,0.988281
4131,0.0150993,0.0150994,0.989583
4231,0.013106,0.013106,0.990234
4324,0.0239435,0.0239436,0.992188
4424,0.00237427,0.00237433,0.996094
4524,0.0048479,0.00484796,0.997396
4624,0.00457148,0.00457154,0.998047
4717,0.00680524,0.00680531,1.0
4817,0.00186941,0.00186947,1.0
4917,0.00326607,0.00326613,1.0
5017,0.0032002,0.00320026,1.0
5110,0.00499392,0.00499398,1.0
5210,0.00155491,0.00155498,1.0
5310,0.00255842,0.00255849,1.0
5410,0.00254101,0.00254108,1.0
5503,0.00396028,0.00396035,1.0
5603,0.00132787,0.00132793,1.0
5703,0.00212839,0.00212845,1.0
5803,0.00214208,0.00214214,1.0
