step, cross_entropy, loss, train_accuracy
1,2.65779,2.86986,0.0703125
101,2.41491,2.62698,0.105469
201,2.56059,2.77267,0.0963542
301,2.52535,2.73742,0.101563
394,2.6341,2.84617,0.0703125
494,2.39901,2.61108,0.105469
594,2.53821,2.75028,0.0963542
694,2.49953,2.71159,0.101563
787,2.61112,2.82318,0.0703125
887,2.38522,2.59729,0.105469
987,2.51746,2.72952,0.0963542
1087,2.47558,2.68764,0.101563
1180,2.58952,2.80158,0.0703125
1280,2.3723,2.58436,0.105469
1380,2.49831,2.71036,0.0963542
1480,2.45408,2.66613,0.101563
1573,2.57036,2.78241,0.0703125
1673,2.36143,2.57348,0.105469
1773,2.47925,2.6913,0.0963542
1873,2.43352,2.64557,0.101563
1966,2.5507,2.76275,0.0703125
2066,2.35107,2.56312,0.105469
2166,2.46116,2.67321,0.0963542
2266,2.41368,2.62573,0.101563
2359,2.5312,2.74325,0.0703125
2459,2.3422,2.55424,0.105469
2559,2.44391,2.65595,0.0963542
2659,2.39518,2.60722,0.101563
2752,2.51308,2.72512,0.0703125
2852,2.33447,2.54651,0.105469
2952,2.42804,2.64007,0.0963542
3052,2.37691,2.58895,0.101563
3145,2.49565,2.70768,0.0703125
3245,2.32629,2.53832,0.105469
3345,2.41256,2.6246,0.0963542
3445,2.36126,2.57329,0.101563
3538,2.47985,2.69188,0.0625
3638,2.31817,2.53019,0.101563
3738,2.39797,2.61,0.09375
3838,2.34779,2.55981,0.0996094
3931,2.46452,2.67654,0.0625
4031,2.31196,2.52398,0.101563
4131,2.39091,2.60293,0.09375
4231,2.34377,2.55579,0.0996094
4324,2.46305,2.67507,0.0625
4424,2.31114,2.52317,0.101563
4524,2.38966,2.60169,0.0963542
4624,2.34253,2.55455,0.101563
4717,2.46162,2.67364,0.0625
4817,2.31033,2.52236,0.101563
4917,2.38843,2.60046,0.0963542
5017,2.3413,2.55332,0.101563
5110,2.46019,2.67221,0.0625
5210,2.30952,2.52154,0.101563
5310,2.38722,2.59925,0.0963542
5410,2.34008,2.5521,0.103516
5503,2.45877,2.67079,0.0625
5603,2.3087,2.52073,0.101563
5703,2.38602,2.59804,0.0963542
5803,2.33886,2.55088,0.103516
