step, cross_entropy, loss, train_accuracy
1,2.67597,2.88805,0.0703125
101,1.66398,1.87628,0.214844
201,1.47579,1.68694,0.302083
301,1.36677,1.57707,0.359375
394,1.20892,1.41912,0.554688
494,1.07831,1.28939,0.570313
594,1.15629,1.36821,0.570313
694,1.02671,1.24054,0.574219
787,0.998884,1.21471,0.648438
887,0.923222,1.14113,0.65625
987,0.893359,1.11363,0.658854
1087,0.828992,1.05255,0.664063
1180,0.77361,1.00058,0.710938
1280,0.707265,0.937536,0.722656
1380,0.745142,0.979156,0.710938
1480,0.635839,0.874663,0.726563
1573,0.692591,0.935943,0.742188
1673,0.675394,0.923938,0.738281
1773,0.538382,0.792465,0.752604
1873,0.632399,0.892594,0.761719
1966,0.48656,0.752543,0.8125
2066,0.553101,0.824928,0.8125
2166,0.561549,0.839906,0.8125
2266,0.428102,0.712447,0.818359
2359,0.419908,0.709812,0.851563
2459,0.392284,0.68823,0.84375
2559,0.478667,0.78095,0.84375
2659,0.292381,0.600799,0.863281
2752,0.405815,0.719865,0.867188
2852,0.377356,0.696798,0.851563
2952,0.235315,0.559932,0.867188
3052,0.333153,0.663118,0.871094
3145,0.305452,0.640021,0.914063
3245,0.240341,0.579965,0.910156
3345,0.301528,0.645384,0.90625
3445,0.354963,0.703551,0.894531
3538,0.245247,0.597482,0.882813
3638,0.256767,0.613067,0.902344
3738,0.231779,0.591516,0.898438
3838,0.311096,0.674015,0.900391
3931,1.02136,1.38825,0.710938
4031,1.33036,1.84809,0.613281
4131,1.37046,1.81296,0.575521
4231,1.22144,1.62715,0.570313
4324,1.08472,1.47453,0.601563
4424,1.11773,1.49824,0.597656
4524,1.06632,1.44197,0.611979
4624,0.956294,1.34361,0.617188
4717,1.04982,1.44373,0.617188
4817,1.04803,1.44859,0.574219
4917,1.15931,1.56811,0.575521
5017,0.918083,1.34361,0.587891
5110,1.07459,1.5104,0.617188
5210,0.854486,1.29856,0.65625
5310,1.00933,1.46312,0.65625
5410,0.854858,1.32586,0.660156
5503,0.922073,1.40334,0.671875
5603,0.725107,1.20677,0.6875
5703,0.999744,1.49329,0.661458
5803,0.683522,1.18582,0.6875
