step, cross_entropy, loss, train_accuracy
1,2.64064,2.85272,0.0703125
101,1.69251,1.90554,0.214844
201,1.38555,1.59846,0.302083
301,1.28071,1.49379,0.357422
394,0.988052,1.20178,0.632813
494,1.11023,1.32541,0.625
594,0.974584,1.19112,0.635417
694,1.00667,1.22499,0.638672
787,0.594576,0.815346,0.8125
887,0.893791,1.11713,0.742188
987,0.840729,1.0667,0.716146
1087,0.793457,1.02288,0.712891
1180,0.439232,0.672293,0.859375
1280,0.748315,0.98518,0.789063
1380,0.535671,0.777037,0.799479
1480,0.438585,0.68433,0.8125
1573,0.24149,0.49174,0.929688
1673,0.545148,0.799774,0.84375
1773,0.423531,0.683316,0.841146
1873,0.332191,0.596044,0.849609
1966,0.255976,0.525329,0.921875
2066,0.4365,0.709655,0.886719
2166,0.300128,0.577851,0.888021
2266,0.286701,0.567927,0.888672
2359,0.242618,0.528657,0.898438
2459,0.33935,0.628695,0.890625
2559,0.32712,0.620423,0.903646
2659,0.175176,0.471717,0.914063
2752,0.144038,0.445473,0.9375
2852,0.333698,0.638006,0.90625
2952,0.165476,0.472164,0.919271
3052,0.235384,0.544926,0.917969
3145,0.125499,0.436907,0.953125
3245,0.170131,0.484095,0.949219
3345,0.220703,0.53662,0.950521
3445,0.158591,0.474909,0.953125
3538,0.0960637,0.415987,0.960938
3638,0.190531,0.512118,0.945313
3738,0.10667,0.429819,0.945313
3838,0.160639,0.483745,0.947266
3931,0.503205,0.828408,0.820313
4031,1.30474,1.80793,0.675781
4131,1.07741,1.52241,0.661458
4231,0.844726,1.26436,0.658203
4324,0.814669,1.2258,0.617188
4424,0.934772,1.35062,0.636719
4524,0.98819,1.40665,0.638021
4624,0.713299,1.14279,0.662109
4717,0.628364,1.05968,0.765625
4817,0.855702,1.30626,0.714844
4917,0.882645,1.33733,0.705729
5017,0.730769,1.19719,0.707031
5110,0.58999,1.06412,0.796875
5210,0.779723,1.25827,0.757813
5310,0.68654,1.17234,0.755208
5410,0.675851,1.17415,0.755859
5503,0.562424,1.06446,0.796875
5603,0.678557,1.19112,0.757813
5703,0.750889,1.26614,0.75
5803,0.6394,1.16343,0.75
